Satellite states are in Earth-Centered-Inertial equatorial plane.
Epoch[JDUT1] is 2457954.4136109999381006
All time is referenced to the Epoch.
Mission Duration [Days] is 16.0000000000000000
EventNum,POI,AccessFrom[Days],Duration[s],Time[Days],X[km],Y[km],Z[km],VX[km/s],VY[km/s],VZ[km/s]
0,14,0.220778218936,0.001086294651,0.220778223127,-1096.367644820949,261.054299839661,7069.215290771442,-0.672676716257,7.422997814367,-0.384889454269
1,14,0.289915710222,0.001086294651,0.289915714413,-1050.458301654569,-217.376874102131,7078.055655133590,-0.756525711685,7.423691426302,0.109125510368
2,14,0.359084410127,0.001086294651,0.359084414318,-1000.947884818442,-674.812022598370,7056.755250051590,-0.834012525528,7.392920166055,0.581928082783
3,14,1.199342486914,0.001086294651,1.199342491105,-1115.244100670743,380.506569463180,7060.411265692999,-0.775741635148,7.404571129748,-0.527842280222
4,14,1.268497933634,0.001086294651,1.268497937825,-1064.151208803160,-85.534189826529,7078.385363514813,-0.858889540509,7.413669219002,-0.045953307113
5,14,1.337642569095,0.001086294651,1.337642573286,-1006.525302454212,-557.978828479054,7065.718391903391,-0.939362419320,7.390360800349,0.443219868465
6,14,2.177892917767,0.001086294651,2.177892921958,-1137.004746771421,490.445827522996,7049.747177635250,-0.879508483228,7.382625949252,-0.661491454014
7,14,2.247079017106,0.001086294651,2.247079021297,-1082.042070242698,45.101596244626,7075.613331203198,-0.960808820813,7.399031621548,-0.200306107696
8,14,2.316212493461,0.001086294651,2.316212497652,-1017.048594109764,-433.821655542957,7072.483572359049,-1.043363556729,7.384205454928,0.296503001347
9,14,3.225654878654,0.001448392868,3.225654887035,-1103.705705313415,171.772500500506,7069.909127721998,-1.062540117121,7.379906269992,-0.351159430194
10,14,3.294790312182,0.001086294651,3.294790316373,-1032.442139644312,-304.976080073500,7076.552262018727,-1.146195929490,7.373940725740,0.144379934455
11,14,3.363966375589,0.001086294651,3.363966379780,-959.672982497300,-754.450788882423,7053.472933143085,-1.220975090867,7.337461812495,0.612318220112
12,14,4.204221552238,0.001086294651,4.204221556429,-1128.578557380027,291.819929028786,7061.648487257007,-1.164372311766,7.356613744926,-0.495818433687
13,14,4.273372007534,0.001086294651,4.273372011725,-1052.467133511474,-174.176853198360,7077.614687014051,-1.248053389253,7.359229778758,-0.010427002834
14,14,4.342521148268,0.001086294651,4.342521152459,-970.535011831728,-640.064774576075,7062.871868228074,-1.326407887952,7.329712405576,0.475810397600
15,14,5.182775221299,0.001086294651,5.182775225490,-1155.972319312077,402.745640363488,7051.385871273680,-1.266629811008,7.329638413355,-0.631726112345
16,14,5.251953493338,0.001086294651,5.251953497529,-1076.726984929831,-44.193175870841,7075.572506726280,-1.349154522643,7.339934978490,-0.165137282858
17,14,5.321088537108,0.001086294651,5.321088541299,-986.770125367201,-518.066619160518,7070.213606774970,-1.430259678976,7.318583629565,0.330726220568
18,14,6.230530684814,0.001086294651,6.230530689005,-1104.675819735666,82.231877556513,7070.546074228429,-1.449753216064,7.316124121331,-0.316970177319
19,14,6.299664710183,0.001086294651,6.299664714374,-1008.193991514997,-391.058468105078,7074.961373708116,-1.532678479620,7.303517622300,0.179637548762
20,14,6.368848747574,0.001086294651,6.368848751765,-912.951261120884,-831.011740998610,7050.179552187419,-1.604324614353,7.261632875152,0.642290817796
21,14,7.209099582396,0.001086294651,7.209099586587,-1135.632287376402,202.450109167341,7062.865637967114,-1.550144950266,7.288060218502,-0.463212050710
22,14,7.278245684691,0.001086294651,7.278245688882,-1034.454076167402,-261.738078625528,7076.760241468313,-1.633831915466,7.284125636231,0.025240632285
23,14,7.347399966326,0.001086294651,7.347399970517,-928.840429681875,-719.416508626898,7059.988224075647,-1.709589862293,7.248631839225,0.508100857849
24,14,8.187656327616,0.001086294651,8.187656331807,-1168.793205868634,313.956815423666,7053.048031554412,-1.650671623467,7.256175896383,-0.601263291502
25,14,8.256827384233,0.001086294651,8.256827388424,-1065.035108858679,-132.848164930361,7075.462498891362,-1.733921469615,7.260212487249,-0.129691071139
26,14,8.325964639429,0.001086294651,8.325964643620,-950.567719121239,-599.956536039032,7067.887495902763,-1.813062673962,7.232489113904,0.364777447501
27,14,9.235405718442,0.001086294651,9.235405722633,-1099.271271882004,-7.110261189582,7071.138763300535,-1.833193084926,7.231786369541,-0.282371164805
28,14,9.304538985249,0.001086294651,9.304538989440,-977.844982480581,-475.189072324104,7073.304475250460,-1.914854799057,7.212606837307,0.214854126006
29,14,9.373731601518,0.001086294651,9.373731605709,-861.032728321077,-904.129876356827,7046.903618569731,-1.982974087107,7.165654873425,0.671803846487
30,14,10.213976661209,0.001086294651,10.213976665400,-1136.362156793612,112.840041724072,7064.072900428379,-1.931944441808,7.199051925992,-0.430064110040
31,14,10.283119054511,0.001086294651,10.283119058702,-1010.208997147715,-347.770848942345,7075.840151805824,-2.015103663555,7.188547311287,0.061001463865
32,14,10.352279107086,0.001086294651,10.352279111277,-881.665500354593,-795.644296957315,7057.093814040722,-2.087811792908,7.147352293340,0.540044975889
33,14,11.192536323331,0.001086294651,11.192536327522,-1175.391225545209,224.512050964988,7054.741439077905,-2.030527839428,7.162387525849,-0.570143870456
34,14,11.261700779200,0.001086294651,11.261700783391,-1047.027271329276,-220.413458803135,7075.297968157181,-2.113989047737,7.160059770617,-0.094013875369
35,14,11.330840894021,0.001086294651,11.330840898212,-908.636462123515,-679.078880651861,7065.528858648014,-2.190668068907,7.126164678467,0.398605241542
36,14,12.240280074533,0.001086294651,12.240280078724,-1087.516909735627,-95.804232503494,7071.698538767839,-2.211742814497,7.127093923638,-0.247407942363
37,14,12.309413230978,0.001086294651,12.309413235169,-941.557657396486,-556.941946827726,7071.601742743417,-2.291615621816,7.101458486099,0.249979583992
38,14,13.218852889258,0.001086294651,13.218852893449,-1130.758393171132,23.440561024351,7065.278210751075,-2.308659593914,7.089795491750,-0.396424852457
39,14,13.287992207799,0.001086294651,13.287992211990,-979.859500621168,-431.841066650911,7074.870972260045,-2.390757472122,7.072750961548,0.096808687408
