Access From [JDUT1],Access Duration [s],POI index,Ground Pixel Along-Track Resolution [m],Ground Pixel Cross-Track Resolution [m],SNR,DR,Noise-Equivalent Delta T [K],Coverage [T/F]
2458636.0998209915,0.0030174851419999997,0,29.94675186340373,29.946751863417038,489.7561247174772,12013.019843050814,nan,True
2458636.1685475055,0.0030174851419999997,0,29.946751863362472,29.94675186336664,489.93120767152527,12021.596194336478,nan,True
2458636.237274008,0.004023313522,0,29.946751863347593,29.946751863347792,566.0535256362724,16040.804788910493,nan,True
2458636.306000522,0.004023313522,0,29.94675186335821,29.94675186335954,566.2623907503829,16052.629871888324,nan,True
2458636.374727036,0.0030174851419999997,0,29.946751863398077,29.94675186340654,490.4696168075275,12047.989105027436,nan,True
2458636.44345355,0.0030174851419999997,0,29.9467518633813,29.946751863382996,490.657462942859,12057.204176827945,nan,True
2458636.512180052,0.004023313522,0,29.94675186339052,29.946751863390624,566.8885743464843,16088.107954014475,nan,True
2458636.580906566,0.0030174851419999997,0,29.946751863470524,29.946751863484756,491.0053026825702,12074.277289626727,nan,True
2458636.6496330802,0.0030174851419999997,0,29.946751863452278,29.94675186345696,491.17327946513296,12082.526472076455,nan,True
2458636.7183595826,0.004023313522,0,29.94675186345863,29.946751863458942,567.49579848892,16122.549285895217,nan,True
2458636.7870860966,0.004023313522,0,29.946751863489666,29.94675186349072,567.6921558366371,16133.694427785089,nan,True
2458636.8558126106,0.0030174851419999997,0,29.94675186355483,29.946751863564025,491.70663532313387,12108.737781515763,nan,True
2458636.9245391246,0.0030174851419999997,0,29.946751863557232,29.946751863559253,491.8769967703919,12117.116040834688,nan,True
2458636.993265627,0.004023313522,0,29.94675186358296,29.946751863582975,568.2959094621923,16167.98732589219,nan,True
2458637.061992141,0.0030174851419999997,0,29.946751863683804,29.946751863699014,492.2307013696833,12134.52025897742,nan,True
2458637.130718655,0.0030174851419999997,0,29.94675186367885,29.94675186368411,492.4022045831961,12142.96366719798,nan,True
2458637.1994451573,0.004023313522,0,29.946751863676912,29.946751863677385,568.8857903585757,16201.527465004761,nan,True
2458637.2681716713,0.004023313522,0,29.946751863640493,29.94675186364134,569.0810012188603,16212.634655695365,nan,True
2458637.3368981853,0.0030174851419999997,0,29.9467518636427,29.94675186365268,492.9038358255229,12167.676748538852,nan,True
2458637.4056246993,0.0030174851419999997,0,29.946751863575056,29.946751863577493,493.0716240265536,12175.94852323215,nan,True
