Satellite states are in Earth-Centered-Inertial equatorial plane.
Epoch[JDUT1] is 2458636.0688940808176994
All time is referenced to the Epoch.
Mission Duration [Days] is 5.0000000000000000
EventNum,POI,AccessFrom[Days],Duration[s],Time[Days],X[km],Y[km],Z[km],VX[km/s],VY[km/s],VZ[km/s]
0,0,0.017181606963,0.003017485142,0.017181618605,0.002936774094,0.005086641943,7081.136999991560,-3.751348341636,-6.497525924602,0.000006223222
1,0,0.085908120964,0.003017485142,0.085908132605,0.001871849726,0.003242138830,7081.136999992486,-3.751348341636,-6.497525924604,0.000003966577
2,0,0.154634623323,0.004023313522,0.154634646606,0.000806925361,0.001397635723,7081.136999992845,-3.751348341637,-6.497525924605,0.000001709933
3,0,0.223361137323,0.004023313522,0.223361160606,-0.000257999017,-0.000446867405,7081.136999992645,-3.751348341637,-6.497525924605,-0.000000546711
4,0,0.292087651324,0.003017485142,0.292087662965,0.002445318032,0.004235415072,7081.136999990689,-3.751348341636,-6.497525924603,0.000005181795
5,0,0.360814165324,0.003017485142,0.360814176966,0.001380393664,0.002390911961,7081.136999991631,-3.751348341637,-6.497525924605,0.000002925151
6,0,0.429540667683,0.004023313522,0.429540690966,0.000315469304,0.000546408864,7081.136999992029,-3.751348341637,-6.497525924605,0.000000668506
7,0,0.498267181683,0.004023313522,0.498267204966,-0.000749455080,-0.001298094275,7081.136999991869,-3.751348341637,-6.497525924605,-0.000001588138
8,0,0.566993695684,0.003017485142,0.566993707325,0.001953861972,0.003384188208,7081.136999990998,-3.751348341637,-6.497525924604,0.000004140368
9,0,0.635720209684,0.003017485142,0.635720221326,0.000888937610,0.001539685106,7081.136999991993,-3.751348341637,-6.497525924605,0.000001883723
10,0,0.704446712043,0.004023313522,0.704446735326,-0.000175986746,-0.000304817984,7081.136999992429,-3.751348341637,-6.497525924605,-0.000000372921
11,0,0.773173226044,0.003017485142,0.773173237685,0.002527330260,0.004377464418,7081.136999990938,-3.751348341636,-6.497525924603,0.000005355584
12,0,0.841899740044,0.003017485142,0.841899751686,0.001462405900,0.002532961321,7081.136999992515,-3.751348341637,-6.497525924604,0.000003098939
13,0,0.910626242403,0.004023313522,0.910626265686,0.000397481548,0.000688458237,7081.136999993538,-3.751348341637,-6.497525924604,0.000000842295
14,0,0.979352756403,0.004023313522,0.979352779686,-0.000667442833,-0.001156044898,7081.136999993990,-3.751348341637,-6.497525924604,-0.000001414350
15,0,1.048079270404,0.003017485142,1.048079282045,0.002035874171,0.003526237503,7081.136999993544,-3.751348341636,-6.497525924603,0.000004314155
16,0,1.116805784404,0.003017485142,1.116805796046,0.000970949864,0.001681734497,7081.136999995123,-3.751348341636,-6.497525924603,0.000002057510
17,0,1.185532286763,0.004023313522,1.185532310046,-0.000093974487,-0.000162768585,7081.136999996092,-3.751348341636,-6.497525924603,-0.000000199135
18,0,1.254258800764,0.003017485142,1.254258812405,0.002609342511,0.004519513805,7081.136999994947,-3.751348341635,-6.497525924601,0.000005529370
19,0,1.322985314764,0.003017485142,1.322985326406,0.001544418108,0.002675010633,7081.136999997013,-3.751348341636,-6.497525924602,0.000003272725
