Satellite states are in Earth-Centered-Inertial equatorial plane.
Epoch[JDUT1] is 2458636.0688940808176994
All time is referenced to the Epoch.
Mission Duration [Days] is 5.0000000000000000
EventNum,POI,AccessFrom[Days],Duration[s],Time[Days],X[km],Y[km],Z[km],VX[km/s],VY[km/s],VZ[km/s]
0,0,0.030926910695,0.003017485142,0.030926922336,-0.004425816976,-0.001970500674,7081.136999990401,6.854054475074,3.051621662970,0.000005133082
1,0,0.099653424695,0.003017485142,0.099653436337,-0.002480103338,-0.001104213149,7081.136999991491,6.854054475075,3.051621662971,0.000002876438
2,0,0.168379927054,0.004023313522,0.168379950337,-0.000534389710,-0.000237925629,7081.136999992041,6.854054475076,3.051621662971,0.000000619793
3,0,0.237106441054,0.004023313522,0.237106464338,0.001411323933,0.000628361899,7081.136999992027,6.854054475076,3.051621662971,-0.000001636852
4,0,0.305832955055,0.003017485142,0.305832966696,-0.003527882098,-0.001570714309,7081.136999991362,6.854054475075,3.051621662971,0.000004091654
5,0,0.374559469055,0.003017485142,0.374559480697,-0.001582168446,-0.000704426777,7081.136999992492,6.854054475075,3.051621662971,0.000001835010
6,0,0.443285971414,0.004023313522,0.443285994697,0.000363545211,0.000161860756,7081.136999993073,6.854054475075,3.051621662971,-0.000000421635
7,0,0.512012485415,0.003017485142,0.512012497056,-0.004575660817,-0.002037215450,7081.136999991762,6.854054475073,3.051621662970,0.000005306870
8,0,0.580738999415,0.003017485142,0.580739011057,-0.002629947178,-0.001170927925,7081.136999993481,6.854054475074,3.051621662970,0.000003050225
9,0,0.649465501774,0.004023313522,0.649465525057,-0.000684233523,-0.000304640392,7081.136999994619,6.854054475075,3.051621662971,0.000000793580
10,0,0.718192015775,0.004023313522,0.718192039058,0.001261480173,0.000561647159,7081.136999995174,6.854054475074,3.051621662970,-0.000001463065
11,0,0.786918529775,0.003017485142,0.786918541417,-0.003677725937,-0.001637429084,7081.136999994877,6.854054475073,3.051621662970,0.000004265441
12,0,0.855645043775,0.003017485142,0.855645055417,-0.001732012331,-0.000771141573,7081.136999996545,6.854054475073,3.051621662970,0.000002008796
