Satellite states are in Earth-Centered-Inertial equatorial plane.
Epoch[JDUT1] is 2457954.4136109999381006
All time is referenced to the Epoch.
Mission Duration [Days] is 16.0000000000000000
EventNum,POI,AccessFrom[Days],Duration[s],Time[Days],X[km],Y[km],Z[km],VX[km/s],VY[km/s],VZ[km/s]
8459,1369,14.706793874502,0.001086294651,14.706793878693,2015.903356687814,-6514.316517867271,2189.926228517701,-1.783392991809,1.813011983039,7.012672889183
8460,1370,2.687138585374,0.001086294651,2.687138589565,621.694300997186,-6781.530345012909,2229.555626186429,-1.373976483212,2.179421188195,6.996608006659
8461,1370,3.204151052982,0.001086294651,3.204151057173,-1342.632071327427,6672.551211639398,2204.760929888062,0.698356228940,2.460027472182,-7.016019025868
8462,1370,5.692018505652,0.001086294651,5.692018509842,979.260311603672,-6748.486166237233,2198.822357050665,-1.480912946171,2.074209507420,7.007595904375
8463,1371,9.675332865212,0.001086294651,9.675332869403,1436.034478767868,-6658.045265642329,2219.716403210068,-1.625235521926,1.990315854186,7.001246747383
8464,1371,10.192334752064,0.001086294651,10.192334756255,-2137.576195012068,6459.664441759698,2213.961836620989,0.393154813044,2.537023629284,-7.011442648779
8465,1372,0.660556244664,0.001086294651,0.660556248855,383.978734720963,-6799.806570924799,2228.981338517130,-1.296655132940,2.224796671997,6.996573251477
8466,1372,1.177572442219,0.001086294651,1.177572446410,-1108.200479129196,6715.154405801748,2205.446747913596,0.784075815060,2.434161840648,-7.016075339152
8467,1372,3.665436466690,0.001086294651,3.665436470881,742.515933728961,-6779.348123409579,2198.309235616143,-1.407135711947,2.123501051604,7.007446463513
8468,1372,14.175643353257,0.001448392868,14.175643361639,-2576.513666884543,6305.693743762127,2193.068188827725,0.225707905442,2.538113668425,-7.017533801130
8469,1373,7.648751144763,0.001086294651,7.648751148954,1202.245859131981,-6705.029488073810,2219.198230159279,-1.554217173835,2.044791820817,7.000996312059
8470,1373,8.165755901020,0.001086294651,8.165755905211,-1910.010622842599,6530.013065430318,2214.584455732829,0.481738801625,2.521959174322,-7.011701973824
8471,1374,1.638854260091,0.001448392868,1.638854268473,504.807469727849,-6801.859945184374,2197.781991278691,-1.331728351846,2.170134789822,7.007361185178
8472,1374,12.149064306635,0.001086294651,12.149064310826,-2353.993602984337,6391.416872121186,2193.628886455031,0.314403436728,2.528998398450,-7.017895153485
8473,1374,14.636944079306,0.001448392868,14.636944087688,2003.074105031459,-6511.683563123553,2209.456784093858,-1.787256571696,1.834839634589,7.006003921474
8474,1374,15.153940165881,0.001086294651,15.153940170072,-2683.627443430582,6250.132736250485,2224.119622200419,0.169767233529,2.571765971144,-7.006618601068
8475,1375,5.622169234324,0.001086294651,5.622169238515,966.922536378768,-6743.771108384926,2218.670233141296,-1.481376636841,2.096688623776,7.000801027018
8476,1375,6.139177135192,0.001086294651,6.139177139383,-1680.155917543553,6592.407043031540,2215.231462957116,0.569750961922,2.503755266990,-7.011905292470
8477,1376,10.122485392727,0.001086294651,10.122485396918,-2128.647513100353,6469.344546428254,2194.204434343553,0.402748345302,2.516720893353,-7.018214275614
8478,1376,12.610362885520,0.001086294651,12.610362889711,1774.141989393559,-6578.643078115387,2208.964168071843,-1.721510074829,1.895265923310,7.005636917048
8479,1376,13.127360983752,0.001086294651,13.127360987943,-2462.968662261447,6339.604585038417,2224.710823298523,0.259646880938,2.564657448535,-7.006981013463
8480,1377,3.595587149262,0.001086294651,3.595587153453,730.355348331978,-6774.213740169091,2218.131948424778,-1.406810905602,2.145953046093,7.000665158881
8481,1377,4.112598439213,0.001086294651,4.112598443404,-1448.288129882626,6646.776677694685,2215.899874915318,0.657077558660,2.482435377012,-7.012048994647
8482,1378,8.095906583592,0.001086294651,8.095906587783,-1900.748103809852,6539.385527285553,2194.803755025786,0.490623437413,2.501306546918,-7.018482524780
8483,1378,10.583781479392,0.001086294651,10.583781483583,1542.971663861071,-6637.536000227439,2208.469507101782,-1.653714449407,1.953282604316,7.005310064967
8484,1378,11.100781941321,0.001086294651,11.100781945512,-2239.353172670727,6421.339882166547,2225.319719639788,0.349248859925,2.554346459880,-7.007303176010
8485,1379,1.569004900753,0.001086294651,1.569004904944,492.838391765899,-6796.312860867606,2217.579335078464,-1.330617604684,2.192532228814,7.000593592808
8486,1379,2.086019789334,0.001086294651,2.086019793525,-1214.685461479851,6693.059467548163,2216.591089369775,0.743605100121,2.458032487644,-7.012128533784
8487,1379,14.567095558159,0.001448392868,14.567095566541,1990.041210486936,-6508.770750723967,2229.735790447126,-1.791291671762,1.857437593572,6.999010942393
8488,1379,15.084091418423,0.001086294651,15.084091422614,-2675.565539920639,6260.705179087537,2203.997029569819,0.181230636201,2.552020422418,-7.013550917089
8489,1380,6.069327863865,0.001448392868,6.069327872247,-1670.569653604105,6601.462280884386,2195.422133274347,0.577915169648,2.482772435819,-7.018696362923
8490,1380,8.557199870702,0.001086294651,8.557199874893,1309.846963865474,-6688.281236508463,2207.969399363898,-1.583961565992,2.008823176827,7.005029935910
8491,1380,9.074203014839,0.001086294651,9.074203019030,-2013.051747679668,6495.244751180896,2225.950622636159,0.438453964271,2.540850565763,-7.007577799041
8492,1381,0.059441161808,0.001086294651,0.059441165999,-979.627759724482,6731.201887854936,2217.305954026056,0.829222189301,2.430583956357,-7.012140165578
8493,1381,12.540514318272,0.001086294651,12.540514322463,1761.224862911956,-6575.284936090927,2229.218636707522,-1.724745220247,1.917961672214,6.998656828055
8494,1381,13.057512282394,0.001086294651,13.057512286585,-2454.542178388014,6349.899867860312,2204.562964082454,0.270423288563,2.544494339003,-7.013923713862
8495,1381,15.545392813627,0.001448392868,15.545392822009,2107.812759585573,-6481.969353538755,2198.410192966444,-1.812364766962,1.795682931324,7.010024839711
8496,1382,3.525739112869,0.001086294651,3.525739117060,718.046646989082,-6768.761368750544,2238.708616694687,-1.406507828091,2.169199419136,6.993555096127
8497,1382,4.042749213986,0.001448392868,4.042749222368,-1438.389118777191,6655.502737051164,2196.064185591073,0.664508440700,2.461150247854,-7.018849598817
