Access From [JDUT1],Access Duration [s],POI index,Ground Pixel Along-Track Resolution [m],Ground Pixel Cross-Track Resolution [m],SNR,DR,Noise-Equivalent Delta T [K],Coverage [T/F]
2457954.599822802,0.001086294651,14,9.75220869362903,9.937431801280939,103.57615018190852,303.5431238151181,nan,False
2457954.6689954163,0.001086294651,14,9.75680833212367,9.788890373419761,94.12216446951193,256.07042649305413,nan,False
2457954.738131579,0.001086294651,14,9.761770564222331,9.761830296943149,80.32339434866822,194.47235996255682,nan,False
2457955.6475738944,0.001448392868,14,9.751390534085159,9.75672377248319,113.98421870800487,360.81821834241646,nan,False
2457955.7167069125,0.001086294651,14,9.756244037121713,9.774866661423095,84.21038242967757,210.90787010287892,nan,False
2457955.7858967124,0.001086294651,14,9.760814146448048,10.107113073140173,67.85279865610227,146.5219796185236,nan,False
2457956.626144707,0.001086294651,14,9.746194842482351,9.75805099752807,99.59737723559418,283.0379605318238,nan,False
2457956.6952876914,0.001086294651,14,9.750827208876444,9.792215520478901,87.83360515301234,226.87319821803362,nan,False
2457956.7644457016,0.001086294651,14,9.755492646211634,9.836363081403844,72.60661310008905,163.9478644363004,nan,False
2457957.604703971,0.001086294651,14,9.741266000329269,9.873378171940622,101.31886115829403,291.81583880364667,nan,False
2457957.673869852,0.001086294651,14,9.745577409242982,9.782623043049227,91.20682393932223,242.299376442363,nan,False
2457957.7430087333,0.001086294651,14,9.750217243862528,9.75273063391904,76.92970342344572,180.70498530428694,nan,False
2457958.6524492926,0.001086294651,14,9.740547931644073,9.751302833757931,94.27131995428151,256.7859534258404,nan,False
2457958.7215820607,0.001086294651,14,9.745046440396504,9.757308520445418,80.895577325063,196.8469432053417,nan,False
2457959.6310219746,0.001086294651,14,9.73578602275286,9.739559033677802,96.87959133130684,269.4712720885863,nan,False
2457959.7001617528,0.001086294651,14,9.740037839326908,9.778145960532198,84.58399990528532,212.52532789038554,nan,False
2457959.7693260284,0.001086294651,14,9.74431344958308,9.864875361173343,68.78457631644667,149.85548591233368,nan,False
2457960.6095839795,0.001086294651,14,9.73133127772677,9.821334249174411,98.78498803985381,278.9453125653515,nan,False
2457960.678743754,0.001086294651,14,9.73524596245959,9.775996486635954,88.02055565213696,227.71392660481365,nan,False
2457960.747886005,0.001086294651,14,9.739457643020968,9.748809731245304,73.21154351171457,166.2403124361153,nan,False
2457961.5881315772,0.001086294651,14,9.727214475455026,10.097471515645843,99.68892217952764,283.5011434414979,nan,False
2457961.657323966,0.001086294651,14,9.73072013552528,9.747756781374573,91.16228318290355,242.09214126291417,nan,False
2457961.7264571446,0.001086294651,14,9.734758321531196,9.741333405719907,77.27226859472555,182.07015705934742,nan,False
2457962.635898337,0.001086294651,14,9.726502622276291,9.726816734367903,93.885474348171,254.93717317599265,nan,False
2457962.7050355556,0.001086294651,14,9.730270565968262,9.763759452397522,81.03607729665774,197.4323849956874,nan,False
2457962.77420672,0.001086294651,14,9.734063492206337,9.905145760307267,64.61314821027666,135.2412000243597,nan,False
2457963.6144629107,0.001086294651,14,9.722627200616069,9.780241557785441,95.9652602867848,264.9871570037185,nan,False
2457963.683617205,0.001086294651,14,9.726045211009376,9.769011899446943,84.54664446553838,212.36331146020194,nan,False
2457963.7527634692,0.001086294651,14,9.729734703425482,9.751358109605267,69.15626495177237,151.19636460265485,nan,False
2457964.5930139143,0.001086294651,14,9.719118183034983,10.003438014933572,97.11500558120223,270.6323237355159,nan,False
2457964.6621980076,0.001086294651,14,9.722126823322707,9.74567298435555,87.77302278193034,226.60111288415123,nan,False
2457964.7313322425,0.001086294651,14,9.725611113245874,9.727872286838181,73.31885974431314,166.64877403787375,nan,False
2457965.640773886,0.001086294651,14,9.718552019146058,9.71905649590666,90.6074096948804,239.5184368245263,nan,False
2457965.7099091895,0.001086294651,14,9.721744407530513,9.749569454761135,77.17710830870526,181.69037808255322,nan,False
2457965.7790878555,0.001086294651,14,9.724975736709451,9.958769339427516,60.08165872234569,120.26145729192856,nan,False
2457966.619340857,0.001086294651,14,9.715348185821881,9.749058596224744,92.85452640678821,250.03245282128842,nan,False
2457966.6884903065,0.001086294651,14,9.718180930012933,9.761741015033852,80.77179157072173,196.3319185801716,nan,False
2457966.7576412144,0.001086294651,14,9.72126835126769,9.761709941215786,64.74037007378446,135.67516937600385,nan,False
2457967.5978951086,0.001086294651,14,9.712532738743972,9.92528808008347,94.24064690886392,256.63872174486136,nan,False
2457967.6670715073,0.001086294651,14,9.714959801536622,9.74469688392163,84.08598604402825,210.37080476822308,nan,False
2457967.736207448,0.001086294651,14,9.71781083631738,9.717915502194945,69.02628994122203,150.72675286101904,nan,False
2457968.6456487156,0.001086294651,14,9.712111376094128,9.715549595892329,87.03489160608906,223.30009248457776,nan,False
2457968.7147827535,0.001086294651,14,9.714650668031867,9.73615741605644,72.98951666745336,165.3969440095242,nan,False
2457968.783969519,0.001086294651,14,9.717257354355832,10.027353070411978,55.17305163663756,105.07268658270887,nan,False
2457969.624217919,0.001086294651,14,9.709656198458834,9.726760391600992,89.44253368102511,234.16323139714012,nan,False
2457969.6933631497,0.001086294651,14,9.711828983190525,9.75432292874186,76.67730565634592,179.7026600732409,nan,False
2457969.76251933,0.001086294651,14,9.714250594374642,9.781232314260178,59.95318513798048,119.8502415314513,nan,False
2457954.5298132924,0.001086294651,15,9.753348941171579,9.817992503851054,102.42439811899041,297.5285941275631,nan,False
2457954.5989684416,0.001086294651,15,9.758098275379645,9.800557702187598,91.74548712741664,244.81314190390646,nan,False
2457954.6681131804,0.001086294651,15,9.763026255111539,9.780996739188009,77.35179445933663,182.38786549664158,nan,False
2457955.50836394,0.001086294651,15,9.748221325156898,10.051720033004445,103.55152914499281,303.4138785463528,nan,False
2457955.5775496257,0.001086294651,15,9.752625729176783,9.774519198957346,94.95250493697931,260.0673180079435,nan,False
2457955.646683084,0.001086294651,15,9.757508579850082,9.760664340812934,81.44177057015932,199.1280747133736,nan,False
2457956.5561256297,0.001086294651,15,9.747354239162247,9.747525004281968,97.7735976854375,273.89465867178535,nan,False
2457956.6252609165,0.001086294651,15,9.752075219567052,9.781312865450401,85.22379826209396,215.31051619580484,nan,False
2457956.69443724,0.001086294651,15,9.756645775885397,9.973144303963785,69.26833374110234,151.6019037660592,nan,False
2457957.534692475,0.001086294651,15,9.742331953357793,9.781152743502732,100.00265882669675,285.0916046163601,nan,False
2457957.6038426664,0.001086294651,15,9.746784582146416,9.790255903565765,88.7526823820351,231.0223945615563,nan,False
2457957.672991944,0.001086294651,15,9.751393162042461,9.786419837807568,73.85103705266485,168.6822321458388,nan,False
2457958.5132463537,0.001086294651,15,9.737599533594597,9.966337650250484,101.35153903636322,291.9838500755423,nan,False
2457958.58242424,0.001086294651,15,9.74169208954604,9.769895617364478,92.020514817847,246.10196693916276,nan,False
2457958.6515592965,0.001086294651,15,9.746219934109787,9.74661415070702,78.02955232678653,185.1075626844783,nan,False
2457959.5610015574,0.001086294651,15,9.73684805288749,9.73934987195096,94.93377468996297,259.9767934968103,nan,False
2457959.6301354724,0.001086294651,15,9.741184247599064,9.764244759853206,81.88489348583471,200.9890898158147,nan,False
2457959.6993198046,0.001086294651,15,9.74537303200177,10.03458555118687,65.32368413952179,137.67435385514625,nan,False
2457960.539570614,0.001086294651,15,9.732295862659136,9.752855793668845,97.30659163287561,271.5791882144272,nan,False
2457960.6087164846,0.001086294651,15,9.736342246222069,9.77917110286852,85.48105173084167,216.4358786046924,nan,False
2457960.677870938,0.001086294651,15,9.740527977475722,9.800034156445186,70.01734097431792,154.32716335988067,nan,False
2457961.5181275522,0.001086294651,15,9.72807057746419,9.895325310161601,98.86614109551142,279.3527120034337,nan,False
2457961.587298257,0.001086294651,15,9.731745891982884,9.765594311434388,88.81635306917894,231.3113301894169,nan,False
2457961.6564355623,0.001086294651,15,9.735814726052286,9.736242159249368,74.30015428351942,170.40857016827943,nan,False
2457962.5658767,0.001086294651,15,9.727440964536537,9.734382276820542,91.8200602567306,245.16224570843093,nan,False
2457962.6350098914,0.001086294651,15,9.731289472060473,9.747871553959795,78.24230067289639,185.96572034414265,nan,False
2457962.7042028373,0.001086294651,15,9.735007272636096,10.111632059490397,61.03222091399932,123.32700161546688,nan,False
2457963.5444477852,0.001086294651,15,9.723465390739568,9.732184477086902,94.33071698985037,257.07118979186293,nan,False
2457963.6135899816,0.001086294651,15,9.727005185885593,9.767572333478942,81.91570652901406,201.1188424819083,nan,False
2457963.6827502395,0.001086294651,15,9.730676701543121,9.823310443855414,65.8356493492998,139.44177691354943,nan,False
2457964.5230076234,0.001086294651,15,9.719848013459648,9.837546935784475,96.09207434824314,265.6066811803202,nan,False
2457964.592171765,0.001086294651,15,9.723009560775619,9.761450103853722,85.32787576025474,215.76542742201872,nan,False
2457964.661311962,0.001086294651,15,9.726527562306934,9.730706974515574,70.23039531573644,155.10708589213496,nan,False
2457965.570751151,0.001086294651,15,9.719343108998043,9.732061411574092,88.42437378027155,229.53561112587735,nan,False
2457965.639884267,0.001086294651,15,9.722613183734529,9.732966775332414,74.2770247708283,170.31943445775136,nan,False
2457966.5493240887,0.001086294651,15,9.716037673849325,9.718251375342833,91.06457595751952,241.63787068699258,nan,False
2457966.618463248,0.001086294651,15,9.718982538886962,9.755801527354322,78.03803276868852,185.14172937748558,nan,False
2457966.6876299335,0.001086294651,15,9.722062865302519,9.857749926589712,61.28730564182963,124.15655243190224,nan,False
2457967.5278866594,0.001086294651,15,9.713115394097759,9.791874308714934,93.02045824764426,250.81842665969128,nan,False
2457967.5970448554,0.001086294651,15,9.715678292802341,9.757363803788092,81.53494954559595,199.51863515014605,nan,False
2457967.6661885856,0.001086294651,15,9.71856819805306,9.731216410921915,65.8069916815946,139.3425281950671,nan,False
2457968.5064351163,0.001086294651,15,9.710588256170888,10.052150133077964,94.00161730123989,255.49292004207845,nan,False
2457968.575625,0.001086294651,15,9.712735046863292,9.731877110966247,84.73063205221531,213.16193473730135,nan,False
2457968.6447586943,0.001086294651,15,9.715350526545922,9.720366676891322,69.96888694002662,154.15008120351703,nan,False
2457969.5541996225,0.001086294651,15,9.710178033405557,9.710198897559005,87.50201683149662,225.38612246988427,nan,False
2457969.623336383,0.001086294651,15,9.712454070249851,9.744268733542034,73.83430165285061,168.61808528199367,nan,False
2457969.692510108,0.001086294651,15,9.71488251557172,9.904872810713595,56.36336031571964,108.65773089271832,nan,False
2457954.4597984813,0.001086294651,16,9.754532897009586,9.765622594301053,100.90668585739996,289.7011008996878,nan,False
2457954.5289410716,0.001086294651,16,9.759398565865661,9.800567962838304,89.2622245380729,233.34010471160045,nan,False
2457954.598099368,0.001086294651,16,9.76425472285904,9.847580365050549,74.21856522555825,170.0942561754321,nan,False
2457955.4383581015,0.001086294651,16,9.749309134647445,9.877939359266547,102.65714383903286,298.73882649810224,nan,False
2457955.507523387,0.001086294651,16,9.75388322779104,9.791212787709268,92.6420378326772,249.0278812301123,nan,False
2457955.576662348,0.001086294651,16,9.75875889753786,9.761604426100515,78.54423693256206,187.18728110706758,nan,False
2457956.4861030458,0.001448392868,16,9.748546537927178,9.759725798496797,112.39212617438903,351.71514988727085,nan,False
2457956.555235684,0.001086294651,16,9.753321919776921,9.765135695514983,82.50693760489504,203.61718772111595,nan,False
