POI index,Mean of Ground Pixel Along-Track Resolution [m],Mean of Ground Pixel Cross-Track Resolution [m],Mean of SNR,Mean of DR,Mean of Noise-Equivalent Delta T [K],SD of Ground Pixel Along-Track Resolution [m],SD of Ground Pixel Cross-Track Resolution [m],SD of SNR,SD of DR,SD of Noise-Equivalent Delta T [K]
849,29.946751863563325,30.036863507901653,481.9210421772794,15710.993744047708,,1.9823195512689183e-10,0.16330532362715125,298.3157449385402,14432.771546967355,
850,29.946751863514375,30.155439886220826,477.9042147866023,14647.272390553944,,1.566407966631491e-10,0.23866721330216115,270.77939259237735,12100.802548236445,
851,29.946751863560387,30.163130992544417,486.3525166493916,13868.562516722883,,1.2262330269727853e-10,0.14741987346966567,209.29176419119878,11504.497132086663,
852,29.946751863615134,30.21068903088131,449.1709369969606,14705.711056957633,,1.5511323022677083e-10,0.17386513136597415,313.20536172860733,13565.268075233156,
853,29.94675186353211,30.164581642717206,493.73043797588866,15635.318436680209,,1.4154634852775584e-10,0.17940647340203913,279.875251921134,15156.224004560927,
854,29.946751863563396,30.035321214294328,472.2740027359014,15269.418901418774,,2.2056069310832221e-10,0.14712832935761802,298.9981706175784,14496.755052909326,
855,29.94675186358335,30.009962657825188,453.3311561962782,14768.573624630337,,1.7774067427953702e-10,0.09116270466541194,323.0773747181298,13705.276724914513,
856,29.946751863573475,30.158844970040146,477.96404792805276,13507.868432326613,,1.406275241016985e-10,0.16285676496786258,211.54509167704626,11561.260340720595,
857,29.94675186357488,30.21928446692206,474.3800523815933,15756.624388636817,,1.4460000654894953e-10,0.18305069596621634,310.01552551911243,13095.045282103696,
858,29.946751863518273,30.24367306387142,497.7495288029563,15954.792759983646,,1.169863059582087e-10,0.2060021794593374,280.7606283672396,14341.259010292628,
859,29.946751863559214,30.03730025271057,480.4560623438633,15671.519531281236,,2.0831426327206166e-10,0.13422802521392493,299.4486572546069,14392.565202193573,
860,29.946751863540605,29.998298713164285,455.08862195543554,14732.979338557185,,1.2069083824442433e-10,0.07567100191942393,318.88140454557265,13496.476160076107,
861,29.94675186356633,30.151906185373722,483.24495988495283,13918.720027571306,,1.7708542990682257e-10,0.1925783321563761,220.2062793954917,12000.279789236141,
862,29.94675186362264,30.197980297219463,466.87111164799865,15385.387721709065,,1.8525636684412662e-10,0.17505237523817102,310.19019893003787,13838.25379944523,
863,29.946751863527695,30.241148397713925,438.27028143969676,12155.329696171962,,1.5617907595833626e-10,0.17210296733950953,235.99049405449784,10567.285787330415,
864,29.94675186353946,30.042826747706766,471.4739772806308,14886.516337890149,,2.1010915163344963e-10,0.12542507068951872,286.12800969553217,13345.653987722142,
865,29.94675186353724,29.990220589494868,470.04743482662116,15856.134656300874,,1.0355601205350317e-10,0.06144917975693657,334.28565490577495,14647.949008621106,
866,29.946751863563303,30.158523630109205,491.71107325742605,14245.019973174536,,1.5576476582090192e-10,0.22323859681694566,215.88315095586123,11839.47347253156,
867,29.94675186359193,30.21044574993327,445.6933006695773,13159.11666814371,,1.5499129221012215e-10,0.17991641585253057,261.57469493899487,10543.607492137811,
868,29.94675186349466,30.247055331649758,448.21832226787427,12728.946150959424,,1.3559827874632014e-10,0.15895075084692262,242.0952239826407,11085.8371691431,
869,29.94675186353661,30.097324211351246,489.5067870753416,16248.813695998724,,2.2976458406599968e-10,0.17490398802256713,304.4470304797517,14797.665736135476,
870,29.94675186355625,29.985621273805805,425.7961469705906,12692.783236741325,,1.19780178335854e-10,0.04934253636796658,290.1460973253012,11312.530838205688,
871,29.946751863564067,30.081334565940022,515.4892071976849,15905.322050841332,,1.9114775853235294e-10,0.17139361135273054,240.32009686624252,14043.140733848608,
872,29.946751863544385,30.203672598559088,480.6434510978374,15579.700571978925,,1.0111848928141467e-10,0.1828042165418856,292.4486245192243,12843.369396141365,
873,29.946751863510315,30.25202730625713,439.8055359067634,11945.523941017182,,1.2881908683728664e-10,0.14965732710643476,222.6933571386756,9979.371425004572,
874,29.946751863479033,30.135873778883838,482.45197662356327,15878.50922354005,,1.6275803424206544e-10,0.18800881855298418,302.4053040660714,14616.056622772863,
875,29.94675186358192,29.979994075825484,495.1990219870551,16703.39988044885,,9.333807615817199e-11,0.04051231104237599,317.9404733797409,13726.500127702282,
876,29.946751863613606,30.08373738616502,512.2639165700994,15400.777110304634,,2.4190868390640925e-10,0.19644212633025923,224.1088207311044,12443.903255194049,
877,29.94675186356768,30.21136053573721,469.1874578146909,15557.042449121493,,1.3095425908019729e-10,0.19735555506642596,311.5810647594967,14257.814584967708,
878,29.946751863559115,30.276727088935587,481.75783839762533,14779.840179931816,,1.5485205166182914e-10,0.15485740593391353,262.38486221615966,12951.605885245901,
879,29.946751863481033,30.141949582156638,489.9384228164272,16098.081644430766,,1.383550217495063e-10,0.16951201682322362,297.18713246644637,14445.051972749818,
880,29.94675186355137,30.04416565416704,536.0786093590716,19054.907610323473,,6.42859308126151e-11,0.19020284119750702,324.0171883954076,14791.27615242768,
881,29.94675186356481,30.089635494123304,526.1386596539267,16373.954891740912,,2.356369844787407e-10,0.2232559328228417,236.3099755609311,13900.104602404124,
882,29.94675186353725,30.14798253864751,464.7384965515926,14685.946074045081,,1.2520779518816725e-10,0.16088668238719786,289.46131099771844,12680.991977798833,
883,29.946751863552436,30.27555339000193,453.32093859092396,13121.539752634197,,1.682273179032543e-10,0.14932451653329634,248.3408240707037,11802.18594519188,
884,29.946751863471516,30.144666318001686,496.59537692669437,16369.676212237531,,1.5449720487433738e-10,0.1539126930949828,294.2350042837479,14496.221042784588,
885,29.94675186362071,30.08730503157384,477.890867725459,16384.83586721459,,1.1033172917913609e-10,0.2142492190108749,331.5340994808825,14575.978888095027,
886,29.94675186358059,29.98580967882568,528.213606478667,16709.479938789176,,2.876300020421896e-10,0.03982372839187522,252.80641191204438,15312.28672082337,
887,29.946751863540854,30.139560325091928,474.9884683015388,15433.54119268993,,1.2057617797278102e-10,0.17493266759114692,299.25127619910614,13623.467808983625,
888,29.94675186353729,30.252231582715453,431.5504359438566,11540.651422684356,,1.994064783906329e-10,0.13978338692689907,220.44938389149314,9735.268545251844,
962,29.946751863514677,30.193474751767504,467.05320484598724,15440.693041038143,,8.459927486993636e-11,0.19029329111432583,312.7447668623163,14681.196895491723,
963,29.946751863499028,30.144128081223357,514.5522565495367,19115.60203468379,,1.179661194459504e-10,0.19540201724658618,358.99348304189095,15405.968353606439,
964,29.94675186348539,30.052724621422605,523.2679069865318,16085.168546858831,,5.193924238920442e-11,0.14555692799718614,235.39511955183457,13812.949208238777,
965,29.94675186347354,30.04791843952034,457.023300992687,15528.465478477068,,8.710209838143165e-11,0.15417115823096952,332.45193369451164,15487.876885594444,
966,29.94675186358371,29.994048907989814,537.1003021662526,18825.034758557314,,1.0623725096271223e-10,0.0681178113969646,319.7441419736841,13282.844485124753,
967,29.946751863522763,30.059224456310258,491.70335801652607,15157.244560571953,,1.5203131392008956e-10,0.15250400871344472,261.9079913731514,14512.488956886136,
968,29.946751863476432,30.128171849067147,445.5897892237868,14712.994951517698,,8.290692210383356e-11,0.15727609466171147,323.81419448142293,14982.906263204302,
969,29.946751863503998,30.243566310099265,417.37555062509455,12188.898262808787,,7.428712973474965e-11,0.1675698365876659,277.2546136634896,11440.783610573673,
970,29.94675186348563,30.240016170250666,488.7127925878904,15576.382133136636,,9.31451399116565e-11,0.1708090106658817,279.85576870668217,14832.144057073505,
971,29.9467518635038,30.23964392938734,450.4396736008846,15357.855505357653,,1.088138631206247e-10,0.17351040905152115,335.4657715382827,13689.806704816867,
972,29.94675186357056,30.25638397399009,477.9502175490261,14053.043370021795,,1.3127787684948414e-10,0.20699595069616264,240.8944467432316,11471.78033949331,
973,29.946751863501458,30.131870625416038,488.76624858472474,17114.819472318704,,1.3088949323025282e-10,0.17804632523696678,335.229930803568,16075.84070736752,
974,29.94675186348788,30.062510156004784,541.8133579949822,19607.659508083227,,1.2117834940255586e-10,0.17118541149380026,330.31936285045305,14185.938719531745,
975,29.946751863494836,30.002209509037094,494.9135416625414,14077.586790538544,,6.899705303652601e-11,0.08101681029768917,205.5452369560135,11319.98398711952,
976,29.946751863502502,30.047978809450225,460.008969424176,15867.399305184272,,1.1437363093972897e-10,0.166211546886743,339.02132610532703,15393.798228991696,
977,29.946751863545533,30.05065797478414,488.8175235373307,16232.651250737841,,7.098327088611087e-11,0.13612937561560026,319.97219852833905,12577.31885310296,
978,29.94675186347995,30.128380015912423,476.1324654211628,13884.366619455766,,1.2872572267911043e-10,0.16870332056690854,234.91555151110109,12892.113505034435,
979,29.946751863495322,30.218043028870515,467.37064550065855,15318.255780879923,,1.362483880621034e-10,0.1824244030334284,307.95822401852513,12767.635847204157,
980,29.946751863470794,30.28391178719568,419.0122766658214,12432.391039401935,,1.2405902735859685e-10,0.15128256708606186,282.7571483899719,12227.476429999228,
981,29.946751863529602,30.213334688199417,472.08780510119675,15084.878527467363,,1.1053791856113873e-10,0.17794487241272716,291.5100799899013,13371.937504775224,
982,29.94675186350804,30.206226165626205,510.7394010153568,18943.205999577345,,1.1218309728849545e-10,0.1758908599395674,359.70337900368554,15303.586444279888,
983,29.946751863511405,30.17020662553651,549.9923115149517,17528.11395427743,,1.0276942205138845e-10,0.22726770936377505,230.14880799499943,13092.963351807033,
984,29.946751863477655,30.079762103855874,456.8446167532993,15560.748211941393,,1.4285953595514388e-10,0.17431104413957071,335.1588873060533,16188.583421186811,
985,29.94675186350467,29.99755136761143,481.5865379609493,15796.898964916252,,1.292755869790348e-10,0.0626421384342094,306.7146624268988,11739.270915663767,
986,29.946751863476766,29.986541410997436,524.3056285713262,16602.460654189978,,7.375956970696938e-11,0.03809683905434884,260.96865300567987,15188.987860648784,
987,29.946751863541273,30.06147443855101,419.62735737584677,13431.77554309918,,1.3605687200485878e-10,0.13240080934977091,315.9832355140744,14119.669809686118,
988,29.94675186356517,30.21662118531332,467.1181743100612,14688.197008080568,,7.697642882486678e-11,0.2106478293119962,293.1015866666516,12814.922763585284,
989,29.9467518634825,30.200995452913215,494.85220964173914,14454.735584083188,,1.3148822310570305e-10,0.17495599268273143,217.87275022494282,12137.352733759164,
990,29.94675186351102,30.224431871582393,484.7819858728747,17287.740153781022,,1.2731433282457217e-10,0.16753513969029274,345.7665500311031,14895.138925579871,
991,29.946751863494296,30.291307640421195,452.57029905107737,13649.779086076658,,1.3354472407024624e-10,0.1681304446529093,274.4288923668288,13016.605324257853,
992,29.946751863554393,30.16060884761884,462.1169191917051,15778.722897335407,,1.4231376350622916e-10,0.17762231546014656,330.8407975100267,15270.37274268456,
993,29.94675186350052,30.153123053740202,537.2275816306831,20062.686971694628,,1.3374555752859402e-10,0.20673111575528463,355.3614685601784,15542.868897038315,
994,29.94675186351454,30.041918661152824,504.69048677721923,14889.94717232782,,1.0766917438019782e-10,0.13074852683261512,219.1424862010755,11821.836401811877,
995,29.94675186349261,30.091322082640353,427.3732631582961,13918.880948597272,,1.299375358419384e-10,0.21365402331148012,323.8537055779666,14274.407467601208,
996,29.946751863516088,30.028844507454703,516.8929383553137,18359.043706538418,,1.2656382127667447e-10,0.11652383523791575,334.75736288525707,14039.42419410304,
