POI,lat[deg],lon[deg]
2947,-58.5714,36
2948,-58.5714,38.7692
2949,-58.5714,41.5385
2950,-58.5714,44.3077
2951,-58.5714,47.0769
2952,-58.5714,49.8462
2953,-58.5714,52.6154
2954,-58.5714,55.3846
2955,-58.5714,58.1538
2956,-58.5714,60.9231
2957,-58.5714,63.6923
2958,-58.5714,66.4615
2959,-58.5714,69.2308
2960,-58.5714,72
2961,-58.5714,74.7692
2962,-58.5714,77.5385
2963,-58.5714,80.3077
2964,-58.5714,83.0769
2965,-58.5714,85.8462
2966,-58.5714,88.6154
2967,-58.5714,91.3846
2968,-58.5714,94.1538
2969,-58.5714,96.9231
2970,-58.5714,99.6923
2971,-58.5714,102.462
2972,-58.5714,105.231
2973,-58.5714,108
2974,-58.5714,110.769
2975,-58.5714,113.538
2976,-58.5714,116.308
2977,-58.5714,119.077
2978,-58.5714,121.846
2979,-58.5714,124.615
2980,-58.5714,127.385
2981,-58.5714,130.154
2982,-58.5714,132.923
2983,-58.5714,135.692
2984,-58.5714,138.462
2985,-58.5714,141.231
2986,-58.5714,144
2987,-58.5714,146.769
2988,-58.5714,149.538
2989,-58.5714,152.308
2990,-58.5714,155.077
2991,-58.5714,157.846
2992,-58.5714,160.615
2993,-58.5714,163.385
2994,-58.5714,166.154
2995,-58.5714,168.923
2996,-58.5714,171.692
2997,-58.5714,174.462
2998,-58.5714,177.231
2999,-58.5714,180
3000,-58.5714,182.769
3001,-58.5714,185.538
3002,-58.5714,188.308
3003,-58.5714,191.077
3004,-58.5714,193.846
3005,-58.5714,196.615
3006,-58.5714,199.385
3007,-58.5714,202.154
3008,-58.5714,204.923
3009,-58.5714,207.692
3010,-58.5714,210.462
3011,-58.5714,213.231
3012,-58.5714,216
3013,-58.5714,218.769
3014,-58.5714,221.538
3015,-58.5714,224.308
3016,-58.5714,227.077
3017,-58.5714,229.846
3018,-58.5714,232.615
3019,-58.5714,235.385
3020,-58.5714,238.154
3021,-58.5714,240.923
3022,-58.5714,243.692
3023,-58.5714,246.462
3024,-58.5714,249.231
3025,-58.5714,252
3026,-58.5714,254.769
3027,-58.5714,257.538
3028,-58.5714,260.308
3029,-58.5714,263.077
3030,-58.5714,265.846
3031,-58.5714,268.615
3032,-58.5714,271.385
3033,-58.5714,274.154
3034,-58.5714,276.923
3035,-58.5714,279.692
3036,-58.5714,282.462
3037,-58.5714,285.231
3038,-58.5714,288
3039,-58.5714,290.769
3040,-58.5714,293.538
3041,-58.5714,296.308
3042,-58.5714,299.077
3043,-58.5714,301.846
3044,-58.5714,304.615
3045,-58.5714,307.385
3046,-58.5714,310.154
3047,-58.5714,312.923
3048,-58.5714,315.692
3049,-58.5714,318.462
3050,-58.5714,321.231
3051,-58.5714,324
3052,-58.5714,326.769
3053,-58.5714,329.538
3054,-58.5714,332.308
3055,-58.5714,335.077
3056,-58.5714,337.846
3057,-58.5714,340.615
3058,-58.5714,343.385
3059,-58.5714,346.154
3060,-58.5714,348.923
3061,-58.5714,351.692
3062,-58.5714,354.462
3063,-58.5714,357.231
3064,57.1429,0
3065,57.1429,2.66667
3066,57.1429,5.33333
3067,57.1429,8
3068,57.1429,10.6667
3069,57.1429,13.3333
3070,57.1429,16
3071,57.1429,18.6667
3072,57.1429,21.3333
3073,57.1429,24
3074,57.1429,26.6667
3075,57.1429,29.3333
3076,57.1429,32
3077,57.1429,34.6667
3078,57.1429,37.3333
3079,57.1429,40
3080,57.1429,42.6667
3081,57.1429,45.3333
3082,57.1429,48
3083,57.1429,50.6667
3084,57.1429,53.3333
3085,57.1429,56
3086,57.1429,58.6667
3087,57.1429,61.3333
3088,57.1429,64
3089,57.1429,66.6667
3090,57.1429,69.3333
3091,57.1429,72
3092,57.1429,74.6667
3093,57.1429,77.3333
3094,57.1429,80
3095,57.1429,82.6667
3096,57.1429,85.3333
3097,57.1429,88
3098,57.1429,90.6667
3099,57.1429,93.3333
3100,57.1429,96
3101,57.1429,98.6667
3102,57.1429,101.333
3103,57.1429,104
3104,57.1429,106.667
3105,57.1429,109.333
3106,57.1429,112
3107,57.1429,114.667
3108,57.1429,117.333
3109,57.1429,120
3110,57.1429,122.667
3111,57.1429,125.333
3112,57.1429,128
3113,57.1429,130.667
3114,57.1429,133.333
3115,57.1429,136
3116,57.1429,138.667
3117,57.1429,141.333
3118,57.1429,144
3119,57.1429,146.667
3120,57.1429,149.333
3121,57.1429,152
3122,57.1429,154.667
3123,57.1429,157.333
3124,57.1429,160
3125,57.1429,162.667
3126,57.1429,165.333
3127,57.1429,168
3128,57.1429,170.667
3129,57.1429,173.333
3130,57.1429,176
3131,57.1429,178.667
3132,57.1429,181.333
3133,57.1429,184
3134,57.1429,186.667
3135,57.1429,189.333
3136,57.1429,192
3137,57.1429,194.667
3138,57.1429,197.333
3139,57.1429,200
3140,57.1429,202.667
3141,57.1429,205.333
3142,57.1429,208
3143,57.1429,210.667
3144,57.1429,213.333
3145,57.1429,216
3146,57.1429,218.667
3147,57.1429,221.333
3148,57.1429,224
3149,57.1429,226.667
3150,57.1429,229.333
3151,57.1429,232
3152,57.1429,234.667
3153,57.1429,237.333
3154,57.1429,240
3155,57.1429,242.667
3156,57.1429,245.333
3157,57.1429,248
3158,57.1429,250.667
3159,57.1429,253.333
3160,57.1429,256
3161,57.1429,258.667
3162,57.1429,261.333
3163,57.1429,264
3164,57.1429,266.667
3165,57.1429,269.333
3166,57.1429,272
3167,57.1429,274.667
3168,57.1429,277.333
3169,57.1429,280
3170,57.1429,282.667
3171,57.1429,285.333
3172,57.1429,288
3173,57.1429,290.667
3174,57.1429,293.333
3175,57.1429,296
3176,57.1429,298.667
3177,57.1429,301.333
3178,57.1429,304
3179,57.1429,306.667
3180,57.1429,309.333
3181,57.1429,312
3182,57.1429,314.667
3183,57.1429,317.333
3184,57.1429,320
3185,57.1429,322.667
3186,57.1429,325.333
3187,57.1429,328
3188,57.1429,330.667
3189,57.1429,333.333
3190,57.1429,336
3191,57.1429,338.667
3192,57.1429,341.333
3193,57.1429,344
3194,57.1429,346.667
3195,57.1429,349.333
3196,57.1429,352
3197,57.1429,354.667
3198,57.1429,357.333
3199,-57.1429,0
3200,-57.1429,2.66667
3201,-57.1429,5.33333
3202,-57.1429,8
3203,-57.1429,10.6667
3204,-57.1429,13.3333
3205,-57.1429,16
3206,-57.1429,18.6667
3207,-57.1429,21.3333
3208,-57.1429,24
3209,-57.1429,26.6667
3210,-57.1429,29.3333
3211,-57.1429,32
3212,-57.1429,34.6667
3213,-57.1429,37.3333
3214,-57.1429,40
3215,-57.1429,42.6667
3216,-57.1429,45.3333
3217,-57.1429,48
3218,-57.1429,50.6667
3219,-57.1429,53.3333
3220,-57.1429,56
3221,-57.1429,58.6667
3222,-57.1429,61.3333
3223,-57.1429,64
3224,-57.1429,66.6667
3225,-57.1429,69.3333
3226,-57.1429,72
3227,-57.1429,74.6667
3228,-57.1429,77.3333
3229,-57.1429,80
3230,-57.1429,82.6667
3231,-57.1429,85.3333
3232,-57.1429,88
3233,-57.1429,90.6667
3234,-57.1429,93.3333
3235,-57.1429,96
3236,-57.1429,98.6667
3237,-57.1429,101.333
3238,-57.1429,104
3239,-57.1429,106.667
3240,-57.1429,109.333
3241,-57.1429,112
3242,-57.1429,114.667
3243,-57.1429,117.333
3244,-57.1429,120
3245,-57.1429,122.667
3246,-57.1429,125.333
3247,-57.1429,128
3248,-57.1429,130.667
3249,-57.1429,133.333
3250,-57.1429,136
3251,-57.1429,138.667
3252,-57.1429,141.333
3253,-57.1429,144
3254,-57.1429,146.667
3255,-57.1429,149.333
3256,-57.1429,152
3257,-57.1429,154.667
3258,-57.1429,157.333
3259,-57.1429,160
3260,-57.1429,162.667
3261,-57.1429,165.333
3262,-57.1429,168
3263,-57.1429,170.667
3264,-57.1429,173.333
3265,-57.1429,176
3266,-57.1429,178.667
3267,-57.1429,181.333
3268,-57.1429,184
3269,-57.1429,186.667
3270,-57.1429,189.333
3271,-57.1429,192
3272,-57.1429,194.667
3273,-57.1429,197.333
3274,-57.1429,200
3275,-57.1429,202.667
3276,-57.1429,205.333
3277,-57.1429,208
3278,-57.1429,210.667
3279,-57.1429,213.333
3280,-57.1429,216
3281,-57.1429,218.667
3282,-57.1429,221.333
3283,-57.1429,224
3284,-57.1429,226.667
3285,-57.1429,229.333
3286,-57.1429,232
3287,-57.1429,234.667
3288,-57.1429,237.333
3289,-57.1429,240
3290,-57.1429,242.667
3291,-57.1429,245.333
3292,-57.1429,248
3293,-57.1429,250.667
3294,-57.1429,253.333
3295,-57.1429,256
3296,-57.1429,258.667
3297,-57.1429,261.333
3298,-57.1429,264
3299,-57.1429,266.667
3300,-57.1429,269.333
3301,-57.1429,272
3302,-57.1429,274.667
3303,-57.1429,277.333
3304,-57.1429,280
3305,-57.1429,282.667
3306,-57.1429,285.333
3307,-57.1429,288
3308,-57.1429,290.667
3309,-57.1429,293.333
3310,-57.1429,296
3311,-57.1429,298.667
3312,-57.1429,301.333
3313,-57.1429,304
3314,-57.1429,306.667
3315,-57.1429,309.333
3316,-57.1429,312
3317,-57.1429,314.667
3318,-57.1429,317.333
3319,-57.1429,320
3320,-57.1429,322.667
3321,-57.1429,325.333
3322,-57.1429,328
3323,-57.1429,330.667
3324,-57.1429,333.333
3325,-57.1429,336
3326,-57.1429,338.667
3327,-57.1429,341.333
3328,-57.1429,344
3329,-57.1429,346.667
3330,-57.1429,349.333
3331,-57.1429,352
3332,-57.1429,354.667
3333,-57.1429,357.333
3334,55.7143,0
3335,55.7143,2.57143
3336,55.7143,5.14286
3337,55.7143,7.71429
3338,55.7143,10.2857
3339,55.7143,12.8571
3340,55.7143,15.4286
3341,55.7143,18
3342,55.7143,20.5714
3343,55.7143,23.1429
3344,55.7143,25.7143
3345,55.7143,28.2857
3346,55.7143,30.8571
3347,55.7143,33.4286
3348,55.7143,36
3349,55.7143,38.5714
3350,55.7143,41.1429
3351,55.7143,43.7143
3352,55.7143,46.2857
3353,55.7143,48.8571
3354,55.7143,51.4286
3355,55.7143,54
3356,55.7143,56.5714
3357,55.7143,59.1429
3358,55.7143,61.7143
3359,55.7143,64.2857
3360,55.7143,66.8571
3361,55.7143,69.4286
3362,55.7143,72
3363,55.7143,74.5714
3364,55.7143,77.1429
3365,55.7143,79.7143
3366,55.7143,82.2857
3367,55.7143,84.8571
3368,55.7143,87.4286
3369,55.7143,90
3370,55.7143,92.5714
3371,55.7143,95.1429
3372,55.7143,97.7143
3373,55.7143,100.286
3374,55.7143,102.857
3375,55.7143,105.429
3376,55.7143,108
3377,55.7143,110.571
3378,55.7143,113.143
3379,55.7143,115.714
3380,55.7143,118.286
3381,55.7143,120.857
3382,55.7143,123.429
3383,55.7143,126
3384,55.7143,128.571
3385,55.7143,131.143
3386,55.7143,133.714
3387,55.7143,136.286
3388,55.7143,138.857
3389,55.7143,141.429
3390,55.7143,144
3391,55.7143,146.571
3392,55.7143,149.143
3393,55.7143,151.714
3394,55.7143,154.286
3395,55.7143,156.857
3396,55.7143,159.429
3397,55.7143,162
3398,55.7143,164.571
3399,55.7143,167.143
3400,55.7143,169.714
3401,55.7143,172.286
3402,55.7143,174.857
3403,55.7143,177.429
3404,55.7143,180
3405,55.7143,182.571
3406,55.7143,185.143
3407,55.7143,187.714
3408,55.7143,190.286
3409,55.7143,192.857
3410,55.7143,195.429
3411,55.7143,198
3412,55.7143,200.571
3413,55.7143,203.143
3414,55.7143,205.714
3415,55.7143,208.286
3416,55.7143,210.857
3417,55.7143,213.429
3418,55.7143,216
3419,55.7143,218.571
3420,55.7143,221.143
3421,55.7143,223.714
3422,55.7143,226.286
3423,55.7143,228.857
3424,55.7143,231.429
3425,55.7143,234
3426,55.7143,236.571
3427,55.7143,239.143
3428,55.7143,241.714
3429,55.7143,244.286
3430,55.7143,246.857
3431,55.7143,249.429
3432,55.7143,252
3433,55.7143,254.571
3434,55.7143,257.143
3435,55.7143,259.714
3436,55.7143,262.286
3437,55.7143,264.857
3438,55.7143,267.429
3439,55.7143,270
3440,55.7143,272.571
3441,55.7143,275.143
3442,55.7143,277.714
3443,55.7143,280.286
3444,55.7143,282.857
3445,55.7143,285.429
3446,55.7143,288
3447,55.7143,290.571
3448,55.7143,293.143
3449,55.7143,295.714
3450,55.7143,298.286
3451,55.7143,300.857
3452,55.7143,303.429
3453,55.7143,306
3454,55.7143,308.571
3455,55.7143,311.143
3456,55.7143,313.714
3457,55.7143,316.286
3458,55.7143,318.857
3459,55.7143,321.429
3460,55.7143,324
3461,55.7143,326.571
3462,55.7143,329.143
3463,55.7143,331.714
3464,55.7143,334.286
3465,55.7143,336.857
3466,55.7143,339.429
3467,55.7143,342
3468,55.7143,344.571
3469,55.7143,347.143
3470,55.7143,349.714
3471,55.7143,352.286
3472,55.7143,354.857
3473,55.7143,357.429
3474,-55.7143,0
3475,-55.7143,2.57143
3476,-55.7143,5.14286
3477,-55.7143,7.71429
3478,-55.7143,10.2857
3479,-55.7143,12.8571
3480,-55.7143,15.4286
3481,-55.7143,18
3482,-55.7143,20.5714
3483,-55.7143,23.1429
3484,-55.7143,25.7143
3485,-55.7143,28.2857
3486,-55.7143,30.8571
3487,-55.7143,33.4286
3488,-55.7143,36
3489,-55.7143,38.5714
3490,-55.7143,41.1429
3491,-55.7143,43.7143
3492,-55.7143,46.2857
3493,-55.7143,48.8571
3494,-55.7143,51.4286
3495,-55.7143,54
3496,-55.7143,56.5714
3497,-55.7143,59.1429
3498,-55.7143,61.7143
3499,-55.7143,64.2857
3500,-55.7143,66.8571
3501,-55.7143,69.4286
3502,-55.7143,72
3503,-55.7143,74.5714
3504,-55.7143,77.1429
3505,-55.7143,79.7143
3506,-55.7143,82.2857
3507,-55.7143,84.8571
3508,-55.7143,87.4286
3509,-55.7143,90
3510,-55.7143,92.5714
3511,-55.7143,95.1429
3512,-55.7143,97.7143
3513,-55.7143,100.286
3514,-55.7143,102.857
3515,-55.7143,105.429
3516,-55.7143,108
3517,-55.7143,110.571
3518,-55.7143,113.143
3519,-55.7143,115.714
3520,-55.7143,118.286
3521,-55.7143,120.857
3522,-55.7143,123.429
3523,-55.7143,126
3524,-55.7143,128.571
3525,-55.7143,131.143
3526,-55.7143,133.714
3527,-55.7143,136.286
3528,-55.7143,138.857
3529,-55.7143,141.429
3530,-55.7143,144
3531,-55.7143,146.571
3532,-55.7143,149.143
3533,-55.7143,151.714
3534,-55.7143,154.286
3535,-55.7143,156.857
3536,-55.7143,159.429
3537,-55.7143,162
3538,-55.7143,164.571
3539,-55.7143,167.143
3540,-55.7143,169.714
3541,-55.7143,172.286
3542,-55.7143,174.857
3543,-55.7143,177.429
3544,-55.7143,180
3545,-55.7143,182.571
3546,-55.7143,185.143
3547,-55.7143,187.714
3548,-55.7143,190.286
3549,-55.7143,192.857
3550,-55.7143,195.429
3551,-55.7143,198
3552,-55.7143,200.571
3553,-55.7143,203.143
3554,-55.7143,205.714
3555,-55.7143,208.286
3556,-55.7143,210.857
3557,-55.7143,213.429
3558,-55.7143,216
3559,-55.7143,218.571
3560,-55.7143,221.143
3561,-55.7143,223.714
3562,-55.7143,226.286
3563,-55.7143,228.857
3564,-55.7143,231.429
3565,-55.7143,234
3566,-55.7143,236.571
3567,-55.7143,239.143
3568,-55.7143,241.714
3569,-55.7143,244.286
3570,-55.7143,246.857
3571,-55.7143,249.429
3572,-55.7143,252
3573,-55.7143,254.571
3574,-55.7143,257.143
3575,-55.7143,259.714
3576,-55.7143,262.286
3577,-55.7143,264.857
3578,-55.7143,267.429
3579,-55.7143,270
3580,-55.7143,272.571
3581,-55.7143,275.143
3582,-55.7143,277.714
3583,-55.7143,280.286
3584,-55.7143,282.857
3585,-55.7143,285.429
3586,-55.7143,288
3587,-55.7143,290.571
3588,-55.7143,293.143
3589,-55.7143,295.714
3590,-55.7143,298.286
3591,-55.7143,300.857
3592,-55.7143,303.429
3593,-55.7143,306
3594,-55.7143,308.571
3595,-55.7143,311.143
3596,-55.7143,313.714
3597,-55.7143,316.286
3598,-55.7143,318.857
3599,-55.7143,321.429
3600,-55.7143,324
3601,-55.7143,326.571
3602,-55.7143,329.143
3603,-55.7143,331.714
3604,-55.7143,334.286
3605,-55.7143,336.857
3606,-55.7143,339.429
3607,-55.7143,342
3608,-55.7143,344.571
3609,-55.7143,347.143
3610,-55.7143,349.714
3611,-55.7143,352.286
3612,-55.7143,354.857
3613,-55.7143,357.429
3614,54.2857,0
3615,54.2857,2.46575
3616,54.2857,4.93151
3617,54.2857,7.39726
3618,54.2857,9.86301
3619,54.2857,12.3288
3620,54.2857,14.7945
3621,54.2857,17.2603
3622,54.2857,19.726
3623,54.2857,22.1918
3624,54.2857,24.6575
3625,54.2857,27.1233
3626,54.2857,29.589
3627,54.2857,32.0548
3628,54.2857,34.5205
3629,54.2857,36.9863
3630,54.2857,39.4521
3631,54.2857,41.9178
3632,54.2857,44.3836
3633,54.2857,46.8493
3634,54.2857,49.3151
3635,54.2857,51.7808
3636,54.2857,54.2466
3637,54.2857,56.7123
3638,54.2857,59.1781
3639,54.2857,61.6438
3640,54.2857,64.1096
3641,54.2857,66.5753
3642,54.2857,69.0411
3643,54.2857,71.5068
3644,54.2857,73.9726
3645,54.2857,76.4384
3646,54.2857,78.9041
3647,54.2857,81.3699
3648,54.2857,83.8356
3649,54.2857,86.3014
3650,54.2857,88.7671
3651,54.2857,91.2329
3652,54.2857,93.6986
3653,54.2857,96.1644
3654,54.2857,98.6301
3655,54.2857,101.096
3656,54.2857,103.562
3657,54.2857,106.027
3658,54.2857,108.493
3659,54.2857,110.959
3660,54.2857,113.425
3661,54.2857,115.89
3662,54.2857,118.356
3663,54.2857,120.822
3664,54.2857,123.288
3665,54.2857,125.753
3666,54.2857,128.219
3667,54.2857,130.685
3668,54.2857,133.151
3669,54.2857,135.616
3670,54.2857,138.082
3671,54.2857,140.548
3672,54.2857,143.014
3673,54.2857,145.479
3674,54.2857,147.945
3675,54.2857,150.411
3676,54.2857,152.877
3677,54.2857,155.342
3678,54.2857,157.808
3679,54.2857,160.274
3680,54.2857,162.74
3681,54.2857,165.205
3682,54.2857,167.671
3683,54.2857,170.137
3684,54.2857,172.603
3685,54.2857,175.068
3686,54.2857,177.534
3687,54.2857,180
3688,54.2857,182.466
3689,54.2857,184.932
3690,54.2857,187.397
3691,54.2857,189.863
3692,54.2857,192.329
3693,54.2857,194.795
3694,54.2857,197.26
3695,54.2857,199.726
3696,54.2857,202.192
3697,54.2857,204.658
3698,54.2857,207.123
3699,54.2857,209.589
3700,54.2857,212.055
3701,54.2857,214.521
3702,54.2857,216.986
3703,54.2857,219.452
3704,54.2857,221.918
3705,54.2857,224.384
3706,54.2857,226.849
3707,54.2857,229.315
3708,54.2857,231.781
3709,54.2857,234.247
3710,54.2857,236.712
3711,54.2857,239.178
3712,54.2857,241.644
3713,54.2857,244.11
3714,54.2857,246.575
3715,54.2857,249.041
3716,54.2857,251.507
3717,54.2857,253.973
3718,54.2857,256.438
3719,54.2857,258.904
3720,54.2857,261.37
3721,54.2857,263.836
3722,54.2857,266.301
3723,54.2857,268.767
3724,54.2857,271.233
3725,54.2857,273.699
3726,54.2857,276.164
3727,54.2857,278.63
3728,54.2857,281.096
3729,54.2857,283.562
3730,54.2857,286.027
3731,54.2857,288.493
3732,54.2857,290.959
3733,54.2857,293.425
3734,54.2857,295.89
3735,54.2857,298.356
3736,54.2857,300.822
3737,54.2857,303.288
3738,54.2857,305.753
3739,54.2857,308.219
3740,54.2857,310.685
3741,54.2857,313.151
3742,54.2857,315.616
3743,54.2857,318.082
3744,54.2857,320.548
3745,54.2857,323.014
3746,54.2857,325.479
3747,54.2857,327.945
3748,54.2857,330.411
3749,54.2857,332.877
3750,54.2857,335.342
3751,54.2857,337.808
3752,54.2857,340.274
3753,54.2857,342.74
3754,54.2857,345.205
3755,54.2857,347.671
3756,54.2857,350.137
3757,54.2857,352.603
3758,54.2857,355.068
3759,54.2857,357.534
3760,-54.2857,0
3761,-54.2857,2.46575
3762,-54.2857,4.93151
3763,-54.2857,7.39726
3764,-54.2857,9.86301
3765,-54.2857,12.3288
3766,-54.2857,14.7945
3767,-54.2857,17.2603
3768,-54.2857,19.726
3769,-54.2857,22.1918
3770,-54.2857,24.6575
3771,-54.2857,27.1233
3772,-54.2857,29.589
3773,-54.2857,32.0548
3774,-54.2857,34.5205
3775,-54.2857,36.9863
3776,-54.2857,39.4521
3777,-54.2857,41.9178
3778,-54.2857,44.3836
3779,-54.2857,46.8493
3780,-54.2857,49.3151
3781,-54.2857,51.7808
3782,-54.2857,54.2466
3783,-54.2857,56.7123
3784,-54.2857,59.1781
3785,-54.2857,61.6438
3786,-54.2857,64.1096
3787,-54.2857,66.5753
3788,-54.2857,69.0411
3789,-54.2857,71.5068
3790,-54.2857,73.9726
3791,-54.2857,76.4384
3792,-54.2857,78.9041
3793,-54.2857,81.3699
3794,-54.2857,83.8356
3795,-54.2857,86.3014
3796,-54.2857,88.7671
3797,-54.2857,91.2329
3798,-54.2857,93.6986
3799,-54.2857,96.1644
3800,-54.2857,98.6301
3801,-54.2857,101.096
3802,-54.2857,103.562
3803,-54.2857,106.027
3804,-54.2857,108.493
3805,-54.2857,110.959
3806,-54.2857,113.425
3807,-54.2857,115.89
3808,-54.2857,118.356
3809,-54.2857,120.822
3810,-54.2857,123.288
3811,-54.2857,125.753
3812,-54.2857,128.219
3813,-54.2857,130.685
3814,-54.2857,133.151
3815,-54.2857,135.616
3816,-54.2857,138.082
3817,-54.2857,140.548
3818,-54.2857,143.014
3819,-54.2857,145.479
3820,-54.2857,147.945
3821,-54.2857,150.411
3822,-54.2857,152.877
3823,-54.2857,155.342
3824,-54.2857,157.808
3825,-54.2857,160.274
3826,-54.2857,162.74
3827,-54.2857,165.205
3828,-54.2857,167.671
3829,-54.2857,170.137
3830,-54.2857,172.603
3831,-54.2857,175.068
3832,-54.2857,177.534
3833,-54.2857,180
3834,-54.2857,182.466
3835,-54.2857,184.932
3836,-54.2857,187.397
3837,-54.2857,189.863
3838,-54.2857,192.329
3839,-54.2857,194.795
3840,-54.2857,197.26
3841,-54.2857,199.726
3842,-54.2857,202.192
3843,-54.2857,204.658
3844,-54.2857,207.123
3845,-54.2857,209.589
3846,-54.2857,212.055
3847,-54.2857,214.521
3848,-54.2857,216.986
3849,-54.2857,219.452
3850,-54.2857,221.918
3851,-54.2857,224.384
3852,-54.2857,226.849
3853,-54.2857,229.315
3854,-54.2857,231.781
3855,-54.2857,234.247
3856,-54.2857,236.712
3857,-54.2857,239.178
3858,-54.2857,241.644
3859,-54.2857,244.11
3860,-54.2857,246.575
3861,-54.2857,249.041
3862,-54.2857,251.507
3863,-54.2857,253.973
3864,-54.2857,256.438
3865,-54.2857,258.904
3866,-54.2857,261.37
3867,-54.2857,263.836
3868,-54.2857,266.301
3869,-54.2857,268.767
3870,-54.2857,271.233
3871,-54.2857,273.699
3872,-54.2857,276.164
3873,-54.2857,278.63
3874,-54.2857,281.096
3875,-54.2857,283.562
3876,-54.2857,286.027
3877,-54.2857,288.493
3878,-54.2857,290.959
3879,-54.2857,293.425
3880,-54.2857,295.89
3881,-54.2857,298.356
3882,-54.2857,300.822
3883,-54.2857,303.288
3884,-54.2857,305.753
3885,-54.2857,308.219
3886,-54.2857,310.685
3887,-54.2857,313.151
3888,-54.2857,315.616
3889,-54.2857,318.082
3890,-54.2857,320.548
3891,-54.2857,323.014
3892,-54.2857,325.479
3893,-54.2857,327.945
3894,-54.2857,330.411
3895,-54.2857,332.877
3896,-54.2857,335.342
3897,-54.2857,337.808
3898,-54.2857,340.274
3899,-54.2857,342.74
3900,-54.2857,345.205
3901,-54.2857,347.671
3902,-54.2857,350.137
3903,-54.2857,352.603
3904,-54.2857,355.068
3905,-54.2857,357.534
3906,52.8571,0
3907,52.8571,2.38411
3908,52.8571,4.76821
3909,52.8571,7.15232
3910,52.8571,9.53642
3911,52.8571,11.9205
3912,52.8571,14.3046
3913,52.8571,16.6887
3914,52.8571,19.0728
3915,52.8571,21.457
3916,52.8571,23.8411
3917,52.8571,26.2252
3918,52.8571,28.6093
3919,52.8571,30.9934
3920,52.8571,33.3775
3921,52.8571,35.7616
3922,52.8571,38.1457
3923,52.8571,40.5298
3924,52.8571,42.9139
3925,52.8571,45.298
3926,52.8571,47.6821
3927,52.8571,50.0662
3928,52.8571,52.4503
3929,52.8571,54.8344
3930,52.8571,57.2185
3931,52.8571,59.6026
3932,52.8571,61.9868
3933,52.8571,64.3709
3934,52.8571,66.755
3935,52.8571,69.1391
3936,52.8571,71.5232
3937,52.8571,73.9073
3938,52.8571,76.2914
3939,52.8571,78.6755
3940,52.8571,81.0596
3941,52.8571,83.4437
3942,52.8571,85.8278
3943,52.8571,88.2119
3944,52.8571,90.596
3945,52.8571,92.9801
3946,52.8571,95.3642
3947,52.8571,97.7483
3948,52.8571,100.132
3949,52.8571,102.517
3950,52.8571,104.901
3951,52.8571,107.285
3952,52.8571,109.669
3953,52.8571,112.053
3954,52.8571,114.437
3955,52.8571,116.821
3956,52.8571,119.205
3957,52.8571,121.589
3958,52.8571,123.974
3959,52.8571,126.358
3960,52.8571,128.742
3961,52.8571,131.126
3962,52.8571,133.51
3963,52.8571,135.894
3964,52.8571,138.278
3965,52.8571,140.662
3966,52.8571,143.046
3967,52.8571,145.43
3968,52.8571,147.815
3969,52.8571,150.199
3970,52.8571,152.583
3971,52.8571,154.967
3972,52.8571,157.351
3973,52.8571,159.735
3974,52.8571,162.119
3975,52.8571,164.503
3976,52.8571,166.887
3977,52.8571,169.272
3978,52.8571,171.656
3979,52.8571,174.04
3980,52.8571,176.424
3981,52.8571,178.808
3982,52.8571,181.192
3983,52.8571,183.576
3984,52.8571,185.96
3985,52.8571,188.344
3986,52.8571,190.728
3987,52.8571,193.113
3988,52.8571,195.497
3989,52.8571,197.881
3990,52.8571,200.265
3991,52.8571,202.649
3992,52.8571,205.033
3993,52.8571,207.417
3994,52.8571,209.801
3995,52.8571,212.185
3996,52.8571,214.57
3997,52.8571,216.954
3998,52.8571,219.338
3999,52.8571,221.722
4000,52.8571,224.106
4001,52.8571,226.49
4002,52.8571,228.874
4003,52.8571,231.258
4004,52.8571,233.642
4005,52.8571,236.026
4006,52.8571,238.411
4007,52.8571,240.795
4008,52.8571,243.179
4009,52.8571,245.563
4010,52.8571,247.947
4011,52.8571,250.331
4012,52.8571,252.715
4013,52.8571,255.099
4014,52.8571,257.483
4015,52.8571,259.868
4016,52.8571,262.252
4017,52.8571,264.636
4018,52.8571,267.02
4019,52.8571,269.404
4020,52.8571,271.788
4021,52.8571,274.172
4022,52.8571,276.556
4023,52.8571,278.94
4024,52.8571,281.325
4025,52.8571,283.709
4026,52.8571,286.093
4027,52.8571,288.477
4028,52.8571,290.861
4029,52.8571,293.245
4030,52.8571,295.629
4031,52.8571,298.013
4032,52.8571,300.397
4033,52.8571,302.781
4034,52.8571,305.166
4035,52.8571,307.55
4036,52.8571,309.934
4037,52.8571,312.318
4038,52.8571,314.702
4039,52.8571,317.086
4040,52.8571,319.47
4041,52.8571,321.854
4042,52.8571,324.238
4043,52.8571,326.623
4044,52.8571,329.007
4045,52.8571,331.391
4046,52.8571,333.775
4047,52.8571,336.159
4048,52.8571,338.543
4049,52.8571,340.927
4050,52.8571,343.311
4051,52.8571,345.695
4052,52.8571,348.079
4053,52.8571,350.464
4054,52.8571,352.848
4055,52.8571,355.232
4056,52.8571,357.616
4057,-52.8571,0
4058,-52.8571,2.38411
4059,-52.8571,4.76821
4060,-52.8571,7.15232
4061,-52.8571,9.53642
4062,-52.8571,11.9205
4063,-52.8571,14.3046
4064,-52.8571,16.6887
4065,-52.8571,19.0728
4066,-52.8571,21.457
4067,-52.8571,23.8411
