Access From [JDUT1],Access Duration [s],POI index,Ground Pixel Along-Track Resolution [m],Ground Pixel Cross-Track Resolution [m],SNR,DR,Noise-Equivalent Delta T [K],Coverage [T/F]
2458636.113566293,0.0030174851419999997,0,29.946751863466304,29.946751863482405,489.7895788089775,12014.65833815635,nan,True
2458636.182292807,0.0030174851419999997,0,29.94675186344333,29.946751863449148,489.9732808351124,12023.657584114331,nan,True
2458636.2510193093,0.004023313522,0,29.94675186344445,29.946751863445094,566.0919677993105,16042.980898366586,nan,True
2458636.3197458233,0.004023313522,0,29.94675186347103,29.946751863471672,566.3003295000216,16054.778275889175,nan,True
2458636.3884723373,0.0030174851419999997,0,29.946751863543014,29.946751863553743,490.5134739245029,12050.140265442746,nan,True
2458636.4571988513,0.0030174851419999997,0,29.94675186354046,29.94675186354326,490.6869739289059,12058.652202897687,nan,True
2458636.5259253536,0.004023313522,0,29.946751863561882,29.946751863561875,566.9100205422125,16089.3237392177,nan,True
2458636.5946518676,0.0030174851419999997,0,29.94675186367102,29.946751863688103,491.0437776619646,12076.166510698786,nan,True
2458636.6633783816,0.0030174851419999997,0,29.94675186366149,29.946751863667888,491.22078402498346,12084.859888326877,nan,True
2458636.732104884,0.004023313522,0,29.94675186367513,29.946751863675974,567.5271171425152,16124.326658099093,nan,True
2458636.800831398,0.004023313522,0,29.94675186366149,29.946751863661962,567.7109110843154,16134.759167703869,nan,True
2458636.869557912,0.0030174851419999997,0,29.946751863671757,29.94675186368327,491.73649658246666,12110.20612802794,nan,True
2458636.938284426,0.0030174851419999997,0,29.946751863599502,29.946751863602735,491.92002267302104,12119.232484318887,nan,True
2458637.0070109284,0.004023313522,0,29.946751863551423,29.946751863551476,568.3352519023629,16170.223221477738,nan,True
2458637.0757374424,0.0030174851419999997,0,29.946751863596287,29.946751863614438,492.24741772689424,12135.343105600467,nan,True
2458637.1444639564,0.0030174851419999997,0,29.946751863517907,29.94675186352497,492.42488304224133,12144.080388255807,nan,True
2458637.2131904587,0.004023313522,0,29.946751863463707,29.946751863464772,568.9192807645827,16203.432745590097,nan,True
2458637.2819169727,0.004023313522,0,29.946751863435193,29.946751863435498,569.1136964300358,16214.495334319547,nan,True
2458637.3506434867,0.0030174851419999997,0,29.9467518634646,29.94675186347695,492.94470982967925,12169.691532841172,nan,True
2458637.4193700007,0.0030174851419999997,0,29.94675186340753,29.946751863411183,493.1140810071895,12178.042052230274,nan,True
2458637.488096503,0.004023313522,0,29.946751863375724,29.946751863375834,569.7012077904609,16247.948719669477,nan,True
2458637.556823017,0.0030174851419999997,0,29.94675186344484,29.94675186346404,493.4354559198646,12193.894708355834,nan,True
2458637.625549531,0.0030174851419999997,0,29.94675186338556,29.946751863393313,493.60191597885967,12202.109845326424,nan,True
2458637.6942760334,0.004023313522,0,29.946751863353132,29.946751863354514,570.2807106290343,16280.979907375688,nan,True
2458637.7630025474,0.004023313522,0,29.946751863345966,29.94675186334616,570.4813034637754,16292.421358895397,nan,True
2458637.8317290614,0.0030174851419999997,0,29.946751863403925,29.94675186341717,494.1104557614557,12227.224464178424,nan,True
2458637.9004555754,0.0030174851419999997,0,29.94675186336906,29.946751863373198,494.2719706542574,12235.20640953301,nan,True
2458637.969182078,0.004023313522,0,29.946751863360884,29.946751863361083,571.0402437860618,16324.323527833665,nan,True
2458638.037908592,0.004023313522,0,29.946751863378513,29.946751863379895,571.2286887089557,16335.086282984188,nan,True
2458638.106635106,0.0030174851419999997,0,29.946751863424613,29.946751863433057,494.7557646063639,12259.130754965609,nan,True
2458638.17536162,0.0030174851419999997,0,29.946751863414,29.9467518634157,494.9059564229849,12266.562729256228,nan,True
