Satellite states are in Earth-Centered-Inertial equatorial plane.
Epoch[JDUT1] is 2458636.0688940808176994
All time is referenced to the Epoch.
Mission Duration [Days] is 5.0000000000000000
EventNum,POI,AccessFrom[Days],Duration[s],Time[Days],X[km],Y[km],Z[km],VX[km/s],VY[km/s],VZ[km/s]
0,0,0.058417515829,0.003017485142,0.058417527471,-0.002873367038,0.003191197392,7081.136999995743,5.020283981004,-5.575590217299,0.000004549826
1,0,0.127144029830,0.003017485142,0.127144041471,-0.001448220049,0.001608411310,7081.136999997531,5.020283981004,-5.575590217299,0.000002293181
2,0,0.195870532189,0.004023313522,0.195870555472,-0.000023073051,0.000025625219,7081.136999998726,5.020283981004,-5.575590217299,0.000000036536
3,0,0.264597046189,0.003017485142,0.264597057831,-0.003640817383,0.004043537349,7081.136999997515,5.020283981002,-5.575590217297,0.000005765041
4,0,0.333323560189,0.003017485142,0.333323571831,-0.002215670390,0.002460751263,7081.136999998707,5.020283981003,-5.575590217298,0.000003508397
5,0,0.402050062548,0.004023313522,0.402050085831,-0.000790523400,0.000877965181,7081.136999998506,5.020283981004,-5.575590217299,0.000001251753
6,0,0.470776576549,0.004023313522,0.470776599832,0.000634623594,-0.000704820906,7081.136999997691,5.020283981004,-5.575590217300,-0.000001004891
7,0,0.539503090549,0.003017485142,0.539503102191,-0.002983120734,0.003313091219,7081.136999995527,5.020283981003,-5.575590217299,0.000004723616
8,0,0.608229604550,0.003017485142,0.608229616191,-0.001557973745,0.001730305138,7081.136999995780,5.020283981004,-5.575590217300,0.000002466972
9,0,0.676956106909,0.004023313522,0.676956130192,-0.000132826760,0.000147519062,7081.136999995434,5.020283981005,-5.575590217301,0.000000210328
10,0,0.745682620909,0.003017485142,0.745682632551,-0.003750571041,0.004165431135,7081.136999992548,5.020283981004,-5.575590217299,0.000005938834
11,0,0.814409134910,0.003017485142,0.814409146551,-0.002325424085,0.002582645090,7081.136999993308,5.020283981005,-5.575590217300,0.000003682190
12,0,0.883135637268,0.004023313522,0.883135660551,-0.000900277130,0.000999859046,7081.136999993497,5.020283981006,-5.575590217301,0.000001425546
13,0,0.951862151269,0.004023313522,0.951862174552,0.000524869898,-0.000582927078,7081.136999993114,5.020283981006,-5.575590217302,-0.000000831098
14,0,1.020588665269,0.003017485142,1.020588676911,-0.003092874400,0.003434985014,7081.136999991261,5.020283981005,-5.575590217301,0.000004897408
15,0,1.089315179270,0.003017485142,1.089315190911,-0.001667727444,0.001852198970,7081.136999992020,5.020283981006,-5.575590217301,0.000002640764
16,0,1.158041681629,0.004023313522,1.158041704912,-0.000242580489,0.000269412926,7081.136999992218,5.020283981006,-5.575590217302,0.000000384119
17,0,1.226768195629,0.003017485142,1.226768207271,-0.003860324786,0.004287325018,7081.136999989742,5.020283981005,-5.575590217300,0.000006112626
18,0,1.295494709630,0.003017485142,1.295494721271,-0.002435177764,0.002704538900,7081.136999991084,5.020283981006,-5.575590217301,0.000003855981
19,0,1.364221211988,0.004023313522,1.364221235272,-0.001010030812,0.001121752860,7081.136999991893,5.020283981006,-5.575590217302,0.000001599336
20,0,1.432947725989,0.004023313522,1.432947749272,0.000415116168,-0.000461033212,7081.136999992129,5.020283981006,-5.575590217302,-0.000000657308
21,0,1.501674239989,0.003017485142,1.501674251631,-0.003202627995,0.003556878731,7081.136999990740,5.020283981005,-5.575590217301,0.000005071197
22,0,1.570400753990,0.003017485142,1.570400765631,-0.001777481270,0.001974092943,7081.136999992115,5.020283981006,-5.575590217301,0.000002814553
23,0,1.639127256349,0.004023313522,1.639127279632,-0.000352334227,0.000391306801,7081.136999992974,5.020283981006,-5.575590217302,0.000000557908
24,0,1.707853770349,0.004023313522,1.707853793632,0.001072812797,-0.001191479320,7081.136999993248,5.020283981006,-5.575590217301,-0.000001698737
25,0,1.776580284350,0.003017485142,1.776580295991,-0.002544931506,0.002826432779,7081.136999992922,5.020283981005,-5.575590217300,0.000004029769
26,0,1.845306798350,0.003017485142,1.845306809992,-0.001119784639,0.001243646833,7081.136999994312,5.020283981005,-5.575590217301,0.000001773124
27,0,1.914033300709,0.004023313522,1.914033323992,0.000305362405,-0.000339139310,7081.136999995144,5.020283981005,-5.575590217301,-0.000000483521
28,0,1.982759814709,0.003017485142,1.982759826351,-0.003312381892,0.003678772783,7081.136999994138,5.020283981004,-5.575590217299,0.000005244984
29,0,2.051486328710,0.003017485142,2.051486340351,-0.001887234738,0.002095986518,7081.136999996066,5.020283981004,-5.575590217300,0.000002988339
30,0,2.120212831069,0.004023313522,2.120212854352,-0.000462087989,0.000513200703,7081.136999997383,5.020283981004,-5.575590217300,0.000000731694
31,0,2.188939345069,0.004023313522,2.188939368352,0.000963059046,-0.001069585430,7081.136999998123,5.020283981004,-5.575590217299,-0.000001524951
32,0,2.257665859070,0.003017485142,2.257665870711,-0.002654685251,0.002948326662,7081.136999998031,5.020283981003,-5.575590217298,0.000004203554
33,0,2.326392373070,0.003017485142,2.326392384712,-0.001229538224,0.001365540539,7081.136999999723,5.020283981003,-5.575590217299,0.000001946908
34,0,2.395118875429,0.004023313522,2.395118898712,0.000195608933,-0.000217245730,7081.136999999062,5.020283981004,-5.575590217299,-0.000000309736
35,0,2.463845389429,0.003017485142,2.463845401071,-0.003422135630,0.003800666657,7081.136999996360,5.020283981003,-5.575590217298,0.000005418771
36,0,2.532571903430,0.003017485142,2.532571915071,-0.001996988611,0.002217880543,7081.136999996726,5.020283981004,-5.575590217299,0.000003162127
37,0,2.601298405789,0.004023313522,2.601298429072,-0.000571841449,0.000635094269,7081.136999996502,5.020283981005,-5.575590217300,0.000000905483
38,0,2.670024919789,0.004023313522,2.670024943072,0.000853305591,-0.000947691869,7081.136999995687,5.020283981005,-5.575590217300,-0.000001351161
39,0,2.738751433790,0.003017485142,2.738751445431,-0.002764438985,0.003070220532,7081.136999993910,5.020283981004,-5.575590217300,0.000004377346
40,0,2.807477947790,0.003017485142,2.807477959432,-0.001339291835,0.001487434273,7081.136999994194,5.020283981005,-5.575590217301,0.000002120702
41,0,2.876204450149,0.004023313522,2.876204473432,0.000085855057,-0.000095351701,7081.136999993899,5.020283981006,-5.575590217301,-0.000000135942
42,0,2.944930964150,0.003017485142,2.944930975791,-0.003531889110,0.003922560246,7081.136999991424,5.020283981004,-5.575590217300,0.000005592564
43,0,3.013657478150,0.003017485142,3.013657489792,-0.002106741928,0.002339773950,7081.136999992254,5.020283981005,-5.575590217301,0.000003335920
44,0,3.082383980509,0.004023313522,3.082384003792,-0.000681595330,0.000756988303,7081.136999992538,5.020283981006,-5.575590217302,0.000001079276
45,0,3.151110494509,0.004023313522,3.151110517792,0.000743551816,-0.000825797953,7081.136999992248,5.020283981006,-5.575590217302,-0.000001177369
46,0,3.219837008510,0.003017485142,3.219837020151,-0.002874192621,0.003192114294,7081.136999990847,5.020283981005,-5.575590217301,0.000004551138
47,0,3.288563522510,0.003017485142,3.288563534152,-0.001449045431,0.001609327989,7081.136999991691,5.020283981006,-5.575590217302,0.000002294493
48,0,3.357290024869,0.004023313522,3.357290048152,-0.000023898575,0.000026542056,7081.136999992028,5.020283981006,-5.575590217302,0.000000037848
49,0,3.426016538870,0.003017485142,3.426016550511,-0.003641643013,0.004044454304,7081.136999990001,5.020283981005,-5.575590217300,0.000005766355
50,0,3.494743052870,0.003017485142,3.494743064512,-0.002216495858,0.002461668038,7081.136999991464,5.020283981006,-5.575590217301,0.000003509710
51,0,3.563469555229,0.004023313522,3.563469578512,-0.000791348982,0.000878882082,7081.136999992376,5.020283981006,-5.575590217302,0.000001253065
52,0,3.632196069229,0.004023313522,3.632196092512,0.000633797881,-0.000703903859,7081.136999992717,5.020283981006,-5.575590217302,-0.000001003580
53,0,3.700922583230,0.003017485142,3.700922594871,-0.002983946257,0.003314008056,7081.136999991794,5.020283981005,-5.575590217300,0.000004724926
54,0,3.769649097230,0.003017485142,3.769649108872,-0.001558799372,0.001731222091,7081.136999993279,5.020283981005,-5.575590217301,0.000002468281
55,0,3.838375599589,0.004023313522,3.838375622872,-0.000133652219,0.000148435826,7081.136999994208,5.020283981005,-5.575590217301,0.000000211636
56,0,3.907102113590,0.003017485142,3.907102125231,-0.003751396668,0.004166348086,7081.136999992585,5.020283981004,-5.575590217299,0.000005940141
57,0,3.975828627590,0.003017485142,3.975828639232,-0.002326249758,0.002583562093,7081.136999994639,5.020283981004,-5.575590217300,0.000003683496
58,0,4.044555129949,0.004023313522,4.044555153232,-0.000901102604,0.001000775828,7081.136999996088,5.020283981005,-5.575590217300,0.000001426851
