Access From [JDUT1],Access Duration [s],POI index,Ground Pixel Along-Track Resolution [m],Ground Pixel Cross-Track Resolution [m],SNR,DR,Noise-Equivalent Delta T [K],Coverage [T/F]
2458636.1273115966,0.0030174851419999997,0,29.946751863603918,29.946751863614384,489.8305686148103,12016.666065682013,nan,True
2458636.1960381106,0.0030174851419999997,0,29.94675186360512,29.94675186360777,490.00422143466653,12025.17364286809,nan,True
2458636.264764613,0.004023313522,0,29.946751863630496,29.9467518636305,566.1365764259959,16045.506260303571,nan,True
2458636.333491127,0.0030174851419999997,0,29.946751863740253,29.946751863757036,490.3590566395171,12042.567060982448,nan,True
2458636.402217641,0.0030174851419999997,0,29.946751863689503,29.94675186369568,490.5442976119627,12051.652260500032,nan,True
2458636.4709441434,0.004023313522,0,29.946751863628716,29.946751863629512,566.7547638535956,16080.523273624212,nan,True
2458636.5396706574,0.004023313522,0,29.946751863591327,29.946751863591814,566.9535979819253,16091.794286699069,nan,True
2458636.6083971714,0.0030174851419999997,0,29.94675186360256,29.946751863613837,491.07802199104134,12077.848120400347,nan,True
2458636.6771236854,0.0030174851419999997,0,29.94675186353453,29.94675186353762,491.2469602412737,12086.14575624535,nan,True
2458636.7458501877,0.004023313522,0,29.946751863490558,29.946751863490565,567.5694471783656,16126.729095698614,nan,True
2458636.8145767017,0.0030174851419999997,0,29.94675186353848,29.94675186355631,491.60936001584554,12103.955150225669,nan,True
2458636.8833032157,0.0030174851419999997,0,29.946751863465487,29.946751863472358,491.77355857828354,12112.02867525924,nan,True
2458636.952029718,0.004023313522,0,29.94675186341764,29.946751863418694,568.1635006340791,16160.4634514678,nan,True
2458637.020756232,0.004023313522,0,29.946751863394784,29.94675186339515,568.3542822108284,16171.304800751299,nan,True
2458637.089482746,0.0030174851419999997,0,29.946751863428915,29.946751863441065,492.2822447373017,12137.057521481187,nan,True
2458637.15820926,0.0030174851419999997,0,29.946751863378704,29.94675186338221,492.4645825392867,12146.035374361401,nan,True
2458637.2269357624,0.004023313522,0,29.946751863353985,29.946751863354077,568.9515618580506,16205.269334132201,nan,True
